U,nup,delta,seed,Spipi,M,n
6.0,4,0.0,1,0.05579771944304808,0.23621540898732257,0.2222222222222222
6.0,4,0.0,2,0.05603674460387882,0.23672081573845344,0.2222222222222222
6.0,4,0.0,3,0.055296770027533935,0.23515265260577847,0.2222222222222222
6.0,4,0.1,1,0.05575348258616815,0.23612175373346725,0.2222222222222222
6.0,4,0.1,2,0.05537371782262446,0.23531620815962606,0.2222222222222222
6.0,4,0.1,3,0.055681422115258304,0.23596911262972173,0.2222222222222222
6.0,4,0.2,1,0.05563487248382869,0.23587045699669276,0.2222222222222222
6.0,4,0.2,2,0.05572565587038849,0.2360628218724594,0.2222222222222222
6.0,4,0.2,3,0.05549897399566378,0.23558220220480108,0.2222222222222222
6.0,4,0.3,1,0.05511094696894729,0.2347572085558765,0.2222222222222222
6.0,4,0.3,2,0.055919903114676886,0.2364738952076463,0.2222222222222222
6.0,4,0.3,3,0.0556543463388711,0.2359117342119105,0.2222222222222222
6.0,4,0.4,1,0.05507349677106375,0.23467743132023527,0.2222222222222222
6.0,4,0.4,2,0.055209261424707654,0.23496651128343302,0.2222222222222222
6.0,4,0.4,3,0.05568864846328958,0.23598442419636423,0.2222222222222222
6.0,6,0.0,1,0.08437449314497672,0.29047287850155085,0.3333333333333333
6.0,6,0.0,2,0.08416826143663887,0.29011766826003355,0.3333333333333333
6.0,6,0.0,3,0.08349675924266994,0.28895805792998736,0.3333333333333333
6.0,6,0.1,1,0.08494710784244577,0.29145687132480813,0.3333333333333333
6.0,6,0.1,2,0.08359003143377948,0.2891194068785067,0.3333333333333333
6.0,6,0.1,3,0.08388116622020188,0.2896224546201518,0.3333333333333333
6.0,6,0.2,1,0.08425402749000883,0.2902654431550694,0.3333333333333333
6.0,6,0.2,2,0.08307702855768868,0.2882308598288682,0.3333333333333333
6.0,6,0.2,3,0.08404780867710515,0.2899100009953178,0.3333333333333333
6.0,6,0.3,1,0.08418264780326383,0.2901424612208007,0.3333333333333333
6.0,6,0.3,2,0.08463967176549328,0.29092898062154837,0.3333333333333333
6.0,6,0.3,3,0.08361067249261475,0.2891551011008015,0.3333333333333333
6.0,6,0.4,1,0.0841313015021338,0.29005396308641224,0.3333333333333333
6.0,6,0.4,2,0.08288265137436054,0.28789347226771317,0.3333333333333333
6.0,6,0.4,3,0.08408349351548075,0.2899715391473459,0.3333333333333333
6.0,8,0.0,1,0.11303143016589161,0.3362014725813848,0.4444444444444444
6.0,8,0.0,2,0.1129618634014792,0.33609799672339497,0.4444444444444444
6.0,8,0.0,3,0.11395424885778309,0.3375711019293315,0.4444444444444444
6.0,8,0.1,1,0.11168819935142235,0.3341978446241423,0.4444444444444444
6.0,8,0.1,2,0.11206525165618801,0.33476148472634665,0.4444444444444444
6.0,8,0.1,3,0.11212486135267372,0.3348505059764338,0.4444444444444444
6.0,8,0.2,1,0.11101943227531912,0.3331957867010312,0.4444444444444444
6.0,8,0.2,2,0.1117011174175565,0.33421717103936555,0.4444444444444444
6.0,8,0.2,3,0.11231012687863869,0.3351270309578723,0.4444444444444444
6.0,8,0.3,1,0.11003738271594166,0.3317188308129969,0.4444444444444444
6.0,8,0.3,2,0.10961887764264067,0.33108741691982296,0.4444444444444444
6.0,8,0.3,3,0.10974036051205205,0.3312708265332944,0.4444444444444444
6.0,8,0.4,1,0.10570367982957204,0.3251210233583366,0.4444444444444444
6.0,8,0.4,2,0.10548822484149752,0.3247895085151266,0.4444444444444444
6.0,8,0.4,3,0.10555796241732193,0.3248968488879539,0.4444444444444444
6.0,10,0.0,1,0.1487852219134818,0.3857268747617695,0.5555555555555556
6.0,10,0.0,2,0.14862999175282898,0.385525604535975,0.5555555555555556
6.0,10,0.0,3,0.14598918445093215,0.38208531043594457,0.5555555555555556
6.0,10,0.1,1,0.14776226962310846,0.38439858171318536,0.5555555555555556
6.0,10,0.1,2,0.14736951341798013,0.3838873707456135,0.5555555555555556
6.0,10,0.1,3,0.1468387424254855,0.38319543633175684,0.5555555555555556
6.0,10,0.2,1,0.14293437906123763,0.37806663309691535,0.5555555555555556
6.0,10,0.2,2,0.1437260256875095,0.37911215449720087,0.5555555555555556
6.0,10,0.2,3,0.14626791822470356,0.38244988982179556,0.5555555555555556
6.0,10,0.3,1,0.13832775297320363,0.37192439147386347,0.5555555555555556
6.0,10,0.3,2,0.14138490376672067,0.37601183992890524,0.5555555555555556
6.0,10,0.3,3,0.13786806517085806,0.371305891645767,0.5555555555555556
6.0,10,0.4,1,0.13289764204527812,0.36455128863477926,0.5555555555555556
6.0,10,0.4,2,0.13517436668227265,0.36766066784777596,0.5555555555555556
6.0,10,0.4,3,0.1324779036436215,0.3639751415187876,0.5555555555555556
6.0,12,0.0,1,0.20076080248693945,0.4480633911478815,0.6666666666666666
6.0,12,0.0,2,0.1994056755528179,0.44654862619071833,0.6666666666666666
6.0,12,0.0,3,0.19784658520576764,0.44479948876518244,0.6666666666666666
6.0,12,0.1,1,0.1936040600380982,0.4400046136554686,0.6666666666666666
6.0,12,0.1,2,0.1963501688603249,0.4431141713602995,0.6666666666666666
6.0,12,0.1,3,0.1905358692808869,0.43650414577743346,0.6666666666666666
6.0,12,0.2,1,0.18914937251802535,0.43491306317242917,0.6666666666666666
6.0,12,0.2,2,0.19142223890663013,0.4375182726545603,0.6666666666666666
6.0,12,0.2,3,0.19001586864358785,0.43590809655658824,0.6666666666666666
6.0,12,0.3,1,0.1803977329414556,0.42473254283308176,0.6666666666666666
6.0,12,0.3,2,0.18511205706450296,0.43024650732400255,0.6666666666666666
6.0,12,0.3,3,0.1830329332595288,0.42782348376348955,0.6666666666666666
6.0,12,0.4,1,0.17693704747617528,0.42063885635563353,0.6666666666666666
6.0,12,0.4,2,0.17629179479821366,0.41987116452337336,0.6666666666666666
6.0,12,0.4,3,0.17821140111550046,0.4221509222014095,0.6666666666666666
6.0,14,0.0,1,0.2420707892630553,0.49200689960919786,0.7777777777777778
6.0,14,0.0,2,0.24647076172881502,0.4964582175055772,0.7777777777777778
6.0,14,0.0,3,0.24590022383979573,0.49588327642681773,0.7777777777777778
6.0,14,0.1,1,0.24917541974725643,0.49917473869102835,0.7777777777777778
6.0,14,0.1,2,0.24861904562649553,0.4986171333062027,0.7777777777777778
6.0,14,0.1,3,0.2477237626843538,0.4977185577054103,0.7777777777777778
6.0,14,0.2,1,0.22485125021810354,0.47418482706440906,0.7777777777777778
6.0,14,0.2,2,0.2283572141600605,0.47786736042552697,0.7777777777777778
6.0,14,0.2,3,0.22722021095050587,0.47667621185717446,0.7777777777777778
6.0,14,0.3,1,0.27048511490496174,0.5200818348154084,0.7777777777777778
6.0,14,0.3,2,0.23951046390573075,0.48939806283406023,0.7777777777777778
6.0,14,0.3,3,0.25482456956771216,0.5048015150212132,0.7777777777777778
6.0,14,0.4,1,0.2552287180358519,0.5052016607611776,0.7777777777777778
6.0,14,0.4,2,0.2505377473277349,0.5005374584661321,0.7777777777777778
6.0,14,0.4,3,0.24758546460282002,0.4975796062971432,0.7777777777777778
6.0,16,0.0,1,0.39278524507417284,0.6267258133140623,0.8888888888888888
6.0,16,0.0,2,0.3854487784721527,0.6208452129735339,0.8888888888888888
6.0,16,0.0,3,0.33744279165227486,0.5808982627382138,0.8888888888888888
6.0,16,0.1,1,0.27543896378933247,0.5248227927494503,0.8888888888888888
6.0,16,0.1,2,0.2886616121748695,0.5372723817346928,0.8888888888888888
6.0,16,0.1,3,0.2832838150969844,0.5322441311061912,0.8888888888888888
6.0,16,0.2,1,0.3000320621765377,0.547751825352082,0.8888888888888888
6.0,16,0.2,2,0.28937850337312465,0.5379391260850289,0.8888888888888888
6.0,16,0.2,3,0.28964634528229355,0.538188020381626,0.8888888888888888
6.0,16,0.3,1,0.450831569068487,0.6714399221587044,0.8888888888888888
6.0,16,0.3,2,0.404511464661351,0.636012157636433,0.8888888888888888
6.0,16,0.3,3,0.4179163143344192,0.6464644726003272,0.8888888888888888
6.0,16,0.4,1,0.23958949139957086,0.48947879565878116,0.8888888888888888
6.0,16,0.4,2,0.2493903064015166,0.4993899342212622,0.8888888888888888
6.0,16,0.4,3,0.25193564518155553,0.5019319128941251,0.8888888888888888
6.0,18,0.0,1,0.3883274835778373,0.6231592762511341,1.0
6.0,18,0.0,2,0.5150351175195561,0.7176594718385289,1.0
6.0,18,0.0,3,0.4678888268521959,0.6840239958160794,1.0
6.0,18,0.1,1,0.4289943702244936,0.6549766180746406,1.0
6.0,18,0.1,2,0.49474445777960574,0.7033807345809279,1.0
6.0,18,0.1,3,0.42185152694160755,0.6495009830181996,1.0
6.0,18,0.2,1,0.36391563065779187,0.6032542006963498,1.0
6.0,18,0.2,2,0.36514235258036976,0.6042700990288777,1.0
6.0,18,0.2,3,0.4054784923662294,0.6367719312016111,1.0
6.0,18,0.3,1,0.336706950995267,0.5802645525924076,1.0
6.0,18,0.3,2,0.3395650087360072,0.582722068173162,1.0
6.0,18,0.3,3,0.3230979812295312,0.5684170838649479,1.0
6.0,18,0.4,1,0.2618119861174646,0.5116756649650877,1.0
6.0,18,0.4,2,0.29040660362630044,0.5388938704664402,1.0
6.0,18,0.4,3,0.2764503019320594,0.5257854143394046,1.0
8.0,4,0.0,1,0.055410215225522474,0.23539374508580824,0.2222222222222222
8.0,4,0.0,2,0.05553305765669636,0.23565453031226954,0.2222222222222222
8.0,4,0.0,3,0.05562852647558334,0.23585700429621195,0.2222222222222222
8.0,4,0.1,1,0.055286757319253775,0.23513136183685446,0.2222222222222222
8.0,4,0.1,2,0.05497006311170809,0.23445695364332467,0.2222222222222222
8.0,4,0.1,3,0.055562950387277564,0.23571794668051382,0.2222222222222222
8.0,4,0.2,1,0.05556088661904557,0.2357135690176651,0.2222222222222222
8.0,4,0.2,2,0.0555048579850642,0.23559469006126646,0.2222222222222222
8.0,4,0.2,3,0.05491124134870105,0.23433147750291902,0.2222222222222222
8.0,4,0.3,1,0.055662180024768214,0.23592833662951174,0.2222222222222222
8.0,4,0.3,2,0.05533471649352169,0.23523332351842008,0.2222222222222222
8.0,4,0.3,3,0.0546669714678263,0.23380969070555288,0.2222222222222222
8.0,4,0.4,1,0.056021500621802556,0.2366886153193739,0.2222222222222222
8.0,4,0.4,2,0.05555463523680214,0.2357003080965363,0.2222222222222222
8.0,4,0.4,3,0.05548210825925297,0.23554640362198903,0.2222222222222222
8.0,6,0.0,1,0.08198592712066774,0.28633184789797267,0.3333333333333333
8.0,6,0.0,2,0.08332037350272181,0.2886526866369371,0.3333333333333333
8.0,6,0.0,3,0.08304046634417508,0.28816742762528713,0.3333333333333333
8.0,6,0.1,1,0.0840610178723501,0.28993278164490144,0.3333333333333333
8.0,6,0.1,2,0.08430462907268556,0.29035259439634004,0.3333333333333333
8.0,6,0.1,3,0.08425843804120597,0.29027304050015734,0.3333333333333333
8.0,6,0.2,1,0.08426536437858051,0.29028497098296446,0.3333333333333333
8.0,6,0.2,2,0.08330171962832558,0.2886203728573671,0.3333333333333333
8.0,6,0.2,3,0.08413328099528414,0.2900573753506091,0.3333333333333333
8.0,6,0.3,1,0.0826566899329512,0.28750076509976663,0.3333333333333333
8.0,6,0.3,2,0.08338877849956924,0.2887711524712419,0.3333333333333333
8.0,6,0.3,3,0.0831856376524466,0.2884192047219578,0.3333333333333333
8.0,6,0.4,1,0.08290698199534499,0.2879357254585561,0.3333333333333333
8.0,6,0.4,2,0.08210102194764027,0.28653275894326685,0.3333333333333333
8.0,6,0.4,3,0.08465664580858068,0.29095815130114616,0.3333333333333333
8.0,8,0.0,1,0.11208177766724374,0.3347861670786948,0.4444444444444444
8.0,8,0.0,2,0.11031455371126805,0.3321363480729986,0.4444444444444444
8.0,8,0.0,3,0.11346577607541868,0.3368468139606172,0.4444444444444444
8.0,8,0.1,1,0.11178610781395068,0.33434429532138077,0.4444444444444444
8.0,8,0.1,2,0.11299991346883434,0.33615459757206106,0.4444444444444444
8.0,8,0.1,3,0.1106110602471323,0.3325824112113151,0.4444444444444444
8.0,8,0.2,1,0.11141057262308977,0.3337822233479335,0.4444444444444444
8.0,8,0.2,2,0.11220109159915011,0.33496431391888615,0.4444444444444444
8.0,8,0.2,3,0.11046121095952566,0.332357053422258,0.4444444444444444
8.0,8,0.3,1,0.10831811107278566,0.32911716921604933,0.4444444444444444
8.0,8,0.3,2,0.10790705465195127,0.32849209222133685,0.4444444444444444
8.0,8,0.3,3,0.10711459818385223,0.3272836662344337,0.4444444444444444
8.0,8,0.4,1,0.10578775795435054,0.3252503004677329,0.4444444444444444
8.0,8,0.4,2,0.10434901912237919,0.3230309878670763,0.4444444444444444
8.0,8,0.4,3,0.1048809757351351,0.3238533244157532,0.4444444444444444
8.0,10,0.0,1,0.146114121067165,0.38224876856199946,0.5555555555555556
8.0,10,0.0,2,0.1460270012139042,0.38213479456064214,0.5555555555555556
8.0,10,0.0,3,0.1420356301866184,0.37687614701201033,0.5555555555555556
8.0,10,0.1,1,0.1457378424951003,0.381756260584028,0.5555555555555556
8.0,10,0.1,2,0.145539476482349,0.3814963649661016,0.5555555555555556
8.0,10,0.1,3,0.14837876989065263,0.38519964939061485,0.5555555555555556
8.0,10,0.2,1,0.1437289542311426,0.3791160168485929,0.5555555555555556
8.0,10,0.2,2,0.14212237773723724,0.3769912170558317,0.5555555555555556
8.0,10,0.2,3,0.14149436107015062,0.3761573621107935,0.5555555555555556
8.0,10,0.3,1,0.13696664655204221,0.37009005194957917,0.5555555555555556
8.0,10,0.3,2,0.1394442826873211,0.3734223917861931,0.5555555555555556
8.0,10,0.3,3,0.13553490372346724,0.3681506535692518,0.5555555555555556
8.0,10,0.4,1,0.1343374254220856,0.3665207025832042,0.5555555555555556
8.0,10,0.4,2,0.13395814588994495,0.3660029315319004,0.5555555555555556
8.0,10,0.4,3,0.13543980315130866,0.3680214710466071,0.5555555555555556
8.0,12,0.0,1,0.1970378484402394,0.4438894552028009,0.6666666666666666
8.0,12,0.0,2,0.2002372434851536,0.4474787631666486,0.6666666666666666
8.0,12,0.0,3,0.19954780367368113,0.44670773854241785,0.6666666666666666
8.0,12,0.1,1,0.20454240522498607,0.4522636457034614,0.6666666666666666
8.0,12,0.1,2,0.19619337468626566,0.44293721302941536,0.6666666666666666
8.0,12,0.1,3,0.19570517910616939,0.4423857808589347,0.6666666666666666
8.0,12,0.2,1,0.19207878545705961,0.4382679379752295,0.6666666666666666
8.0,12,0.2,2,0.19349006648431422,0.43987505781109504,0.6666666666666666
8.0,12,0.2,3,0.1813339468677771,0.425833238331365,0.6666666666666666
8.0,12,0.3,1,0.1785945063125875,0.42260443243367374,0.6666666666666666
8.0,12,0.3,2,0.18179739694855118,0.4263770595946165,0.6666666666666666
8.0,12,0.3,3,0.1853489173206282,0.4305216804304148,0.6666666666666666
8.0,12,0.4,1,0.17673540990939648,0.42039910788368295,0.6666666666666666
8.0,12,0.4,2,0.18241970801131063,0.42710620226275176,0.6666666666666666
8.0,12,0.4,3,0.1732089884666195,0.4161838397470756,0.6666666666666666
8.0,14,0.0,1,0.2527234349689756,0.5027160579979275,0.7777777777777778
8.0,14,0.0,2,0.25749076298644447,0.5074354766730884,0.7777777777777778
8.0,14,0.0,3,0.23691068399271825,0.4867347162394709,0.7777777777777778
8.0,14,0.1,1,0.24635668876174588,0.49634331743436,0.7777777777777778
8.0,14,0.1,2,0.24970162531121423,0.4997015362305926,0.7777777777777778
8.0,14,0.1,3,0.23633047189904732,0.48613832588991307,0.7777777777777778
8.0,14,0.2,1,0.24883212747691083,0.49883076035556473,0.7777777777777778
8.0,14,0.2,2,0.23876287174108168,0.48863367847609696,0.7777777777777778
8.0,14,0.2,3,0.2371298581543148,0.4869598116419001,0.7777777777777778
8.0,14,0.3,1,0.2528529290319627,0.5028448359404347,0.7777777777777778
8.0,14,0.3,2,0.2589262693787479,0.5088479825829596,0.7777777777777778
8.0,14,0.3,3,0.24727029542461473,0.49726280317817334,0.7777777777777778
8.0,14,0.4,1,0.25172493710985877,0.5017219719225567,0.7777777777777778
8.0,14,0.4,2,0.24114782089884484,0.49106804100739937,0.7777777777777778
8.0,14,0.4,3,0.26608144034048103,0.5158308253104704,0.7777777777777778
8.0,16,0.0,1,0.31869240727220727,0.5645284822506366,0.8888888888888888
8.0,16,0.0,2,0.3718345267494078,0.6097823601494289,0.8888888888888888
8.0,16,0.0,3,0.3688300814637823,0.607313824528787,0.8888888888888888
8.0,16,0.1,1,0.3043649776640238,0.5516928290851929,0.8888888888888888
8.0,16,0.1,2,0.28688918440682704,0.5356203734052944,0.8888888888888888
8.0,16,0.1,3,0.2706187143733155,0.5202102597732147,0.8888888888888888
8.0,16,0.2,1,0.2834651372558343,0.5324144412540237,0.8888888888888888
8.0,16,0.2,2,0.32699169019575225,0.5718318723154143,0.8888888888888888
8.0,16,0.2,3,0.2699161353127315,0.5195345371702746,0.8888888888888888
8.0,16,0.3,1,0.437119863376387,0.6611504090419872,0.8888888888888888
8.0,16,0.3,2,0.44572602839128833,0.6676271627123093,0.8888888888888888
8.0,16,0.3,3,0.4553072365397902,0.674764578604857,0.8888888888888888
8.0,16,0.4,1,0.3125611935835695,0.5590717249008123,0.8888888888888888
8.0,16,0.4,2,0.27483766709451407,0.5242496228844749,0.8888888888888888
8.0,16,0.4,3,0.2585078852860182,0.5084367072566832,0.8888888888888888
8.0,18,0.0,1,0.5160244941610113,0.7183484489862919,1.0
8.0,18,0.0,2,0.6200712451764622,0.7874460268338791,1.0
8.0,18,0.0,3,0.451917552030373,0.6722481327831064,1.0
8.0,18,0.1,1,0.4906215512249005,0.7004438244605348,1.0
8.0,18,0.1,2,0.6771173950322673,0.8228714328692346,1.0
8.0,18,0.1,3,0.6991704094781989,0.8361641043947049,1.0
8.0,18,0.2,1,0.42894989925435667,0.6549426686774626,1.0
8.0,18,0.2,2,0.5106915486800512,0.7146268597527322,1.0
8.0,18,0.2,3,0.4040617951693988,0.6356585523450453,1.0
8.0,18,0.3,1,0.34794856993885326,0.5898716554801166,1.0
8.0,18,0.3,2,0.4089298490257505,0.6394762302273248,1.0
8.0,18,0.3,3,0.39042875910935226,0.6248429875651581,1.0
8.0,18,0.4,1,0.3270720419953116,0.5719021262377957,1.0
8.0,18,0.4,2,0.30642755816530437,0.5535589924888804,1.0
8.0,18,0.4,3,0.3056725995630861,0.5528766585442779,1.0
