L,nup,delta,U,seed,n,eq_son_full,eq_son_vertex,chi_son_full,chi_son_vertex,eq_sext_full,eq_sext_vertex,chi_sext_full,chi_sext_vertex,eq_d_full,eq_d_vertex,chi_d_full,chi_d_vertex,eq_dxy_full,eq_dxy_vertex,chi_dxy_full,chi_dxy_vertex
10,45,0.4,4.0,1,0.9,31.0937078851686,-16.233949144649593,3.6395790468800073,-4.407768190809632,224.5655109053503,44.07753650895539,20.44113724458369,2.8438015335096507,187.45350274086044,10.761651650556882,51.70710261645054,2.24646179991054,215.7939565572351,26.063716491259612,28.92495054514277,0.4459761807427812
10,45,0.4,4.0,2,0.9,31.003883237138872,-16.15913267555193,3.613022868934498,-4.3530186403028415,224.46066483786672,43.844584925009805,20.355469492463,2.766703421534563,185.5418090707251,10.00371946180261,50.83516116269878,2.031443924770758,216.16999490029536,26.548012208872812,28.8442827612137,0.5165252264708954
10,45,0.4,4.0,3,0.9,31.03976705804009,-16.056436110510308,3.625907239065049,-4.320329880660729,225.1282360987805,44.25490351355411,20.4696122825144,2.8828603341793695,186.3376760673675,9.730985953425687,50.90000831282305,1.777666942831668,216.27595560543585,26.21218708980681,28.731021691135744,0.3809343790816584
10,45,0.4,4.0,4,0.9,30.972403541436808,-16.065999640899378,3.6173000979610337,-4.349663262169558,224.3704951724667,43.6265482810079,20.32654344781606,2.752930130550537,187.38709521751497,11.68882306479345,51.263307210417544,2.455246154578014,215.06512359636127,26.094726118875492,28.727251072498767,0.5085507192159865
10,45,0.4,4.0,5,0.9,30.990290437812813,-16.177649928183975,3.6231186449385375,-4.340273946062749,224.59726613332035,44.15138363139451,20.355134915775317,2.7892303565054495,188.2157825849201,11.79673084990343,51.65083763067313,2.58969647919411,216.1851644133049,26.63727246871832,28.84571659524528,0.5818557861852675
10,45,0.4,4.0,6,0.9,30.973135722297418,-16.127166003137695,3.610662488938329,-4.36332621848665,224.3438581002121,43.80638905673734,20.338442572078513,2.7686201336978695,188.07605313183535,11.491700820934277,51.33710991155965,2.2065793789317576,215.9305956664551,26.631825407606293,28.908424298977916,0.5662078377312938
10,47,0.0,4.0,1,0.94,26.582266544963822,-16.66048422684786,3.09263567862093,-3.749093248946534,241.9710768754368,54.06196101406471,22.034814758846665,3.6307879057797714,158.3817781259168,21.741829403255736,33.10969621416646,4.2810320668753175,198.27805293771232,-6.2943586625821375,35.83715905386249,-1.3066323952053858
10,47,0.0,4.0,2,0.94,26.69411379380973,-16.72130624309728,3.1095192545309027,-3.774065395600304,242.79204480816344,54.56960581049439,22.07197959296476,3.6615178006803335,158.40728357585328,21.150888192770896,32.717300864189795,3.736423046711257,198.67316239416377,-6.672203425771807,36.054693053564954,-1.2652325107210556
10,47,0.0,4.0,3,0.94,26.52621461796112,-16.473408500774678,3.0825699375205833,-3.6766472885007127,241.33585676618367,53.567986035612435,21.96787554932295,3.62018191891904,159.2899184331656,22.869937842390943,32.890517688059575,4.239050563317295,200.18444241311596,-4.089435529557582,36.21158486707498,-0.7184675248153485
10,47,0.0,4.0,4,0.94,26.5625454598732,-16.379640727762425,3.092835407536316,-3.65922375830626,242.6867644219048,54.444521719524595,22.04937774033217,3.66167494000416,160.01600900271694,22.310775066353496,33.504236517409055,4.374948150765377,199.67231186768808,-4.868160651499454,36.17346877909964,-0.858910888831306
