L,nup,delta,U,seed,chi_son_full,chi_son_full_err,chi_son_vertex,chi_son_vertex_err,chi_sext_full,chi_sext_full_err,chi_sext_vertex,chi_sext_vertex_err,chi_d_full,chi_d_full_err,chi_d_vertex,chi_d_vertex_err,chi_dxy_full,chi_dxy_full_err,chi_dxy_vertex,chi_dxy_vertex_err,n
10,39,0.0,2.0,6,11.951564435550832,0.0151643606896353,-10.909371931911997,0.0170999357552645,31.27843967016025,0.040460278257361,-0.868783829177756,0.0303049674677118,125.80847100044734,0.243066217746528,2.5914779205901564,0.250235827417865,138.77457015971746,0.4267592387704603,-1.1116790585065583,0.3484463854321836,0.78
10,44,0.0,2.0,1,9.111613576258147,0.008576561840119,-7.799498918497122,0.0137902816941425,27.85508860637253,0.0114468247032452,2.379043769236614,0.0085405412382444,101.74125788620964,0.2266615183612394,3.308180647620438,0.1846776868114594,81.62551559981893,0.0872649689915561,-0.4459170096704204,0.0624143769010274,0.88
10,44,0.0,2.0,2,9.087718518309092,0.0060902764495901,-7.8095318057987955,0.014788838131583,27.836567421889253,0.0111614917375752,2.3680327654080964,0.0087290046353264,102.27549222498016,0.2715531721078807,3.819204082043385,0.2308303505104122,81.12642080909237,0.0936718931121951,-0.7173175050001019,0.073118085115423,0.88
10,44,0.0,2.0,3,9.110851304971774,0.0113030542509474,-7.775872897530891,0.0128915419970193,27.82390020929575,0.0105655609024411,2.3631996193890563,0.0082132388173156,102.11150116485535,0.3017658464507254,3.648672805381683,0.2130207776657895,81.18387869020712,0.1147904286911091,-0.613805026822828,0.0887485541282442,0.88
10,44,0.0,2.0,4,9.098829719545543,0.00876139541191,-7.789883751844949,0.0135981216552592,27.842015003089568,0.0091652139184794,2.3640549152957453,0.0089890797563857,101.73444336288848,0.2875840831566612,3.4017036588365612,0.2703757750862567,81.51281294360845,0.1115472406045883,-0.4307149021295758,0.0901455365932662,0.88
10,44,0.0,2.0,5,9.112998836949751,0.008495346731124,-7.79772635921682,0.0110821846272158,27.84001837559664,0.0120785290444345,2.3618950248043804,0.0070485091191874,102.21714269523156,0.223926895546521,3.798832353239195,0.1976982563039473,81.55623273889009,0.123870234897598,-0.3965360218221728,0.0935477198501214,0.88
10,44,0.0,2.0,6,9.117290326006907,0.0099400459835663,-7.773627359786138,0.0112065045971486,27.841363428587897,0.0134303307641035,2.366133030740793,0.0095820228951168,102.46432746444312,0.2949132075877336,4.138264497864694,0.2713398209426635,81.70055202099809,0.1040387206067266,-0.3173095687671243,0.0857057103718709,0.88
10,50,0.0,2.0,1,6.496192613242063,0.0062776175640812,-5.317861874692734,0.0119059401426146,26.71702571049018,0.0116396806433553,2.327287568290928,0.0054071756154497,56.22128028612292,0.2770176078124993,3.5967883264854934,0.2409650014786682,67.46878077352036,0.0834707458240311,-0.4600482428132766,0.0476576055139603,1.0
10,50,0.0,2.0,2,6.491119299234823,0.005937690338211,-5.295900071770772,0.0108185152472653,26.71517386240017,0.0095935730109954,2.3204490674688416,0.0074005883667927,56.94798456653348,0.198505416587269,3.9468115497599072,0.1881375505712705,67.36648654354471,0.0763793872485309,-0.4209868770032722,0.0427943959052662,1.0
10,50,0.0,2.0,3,6.510824131744459,0.007496529540025,-5.316166747059796,0.0100077862184486,26.75037732717717,0.0108283590130826,2.3382542242500515,0.0053943611688646,56.17847124186628,0.2309285158512956,3.4686965286817406,0.2011097308279909,67.39082545680368,0.0758541124220898,-0.5383952167130853,0.0404370133625993,1.0
10,50,0.0,2.0,4,6.50398218528539,0.0076274271161364,-5.326899192595469,0.0098740510219856,26.747798800233397,0.0134005606120978,2.327742315519914,0.0074026108859307,57.21680846647625,0.2458921352776313,4.161646522750187,0.2422224283187775,67.44403914693116,0.0763491545813001,-0.5703584971482851,0.0393168114313524,1.0
10,50,0.0,2.0,5,6.490905604465278,0.0065277950958916,-5.334246752018627,0.0100415343037682,26.74175218507772,0.0128750734138604,2.3283899830014416,0.0064701975173113,56.733192441688814,0.2370069212033219,3.734146861877592,0.2109504472741743,67.58100640959701,0.092443309998293,-0.4102551441050243,0.0486668914663201,1.0
10,50,0.0,2.0,6,6.516935655811042,0.0056592914311085,-5.30420825798285,0.0112513905192453,26.726437110072368,0.0149963158117914,2.3216921281661276,0.0100039865173617,57.06775102514623,0.2810888887050742,4.3193096154624655,0.2583222857489135,67.50275861510539,0.0718737928562958,-0.4404422478965479,0.0441751829225235,1.0
10,25,0.0,4.0,1,13.491144947255444,0.0145837812837137,-23.53179915844019,0.0663212550558977,32.86296455393659,0.1395889351914856,-8.341371342088575,0.1468974431074738,247.60728915753415,1.2036465430455934,-0.5349005900032658,0.9198668059031267,183.64944358041743,0.6219978540638235,2.0786641449611745,0.4966015260623626,0.5
10,25,0.0,4.0,2,13.51867606501933,0.0160868837480054,-23.533285901318195,0.0751235074385357,33.06643314661959,0.1302020737259031,-8.18053486680075,0.1262568141552696,247.89161979398497,1.3118500381635851,-0.5801621475524825,1.1197418507104158,183.84921455142435,0.6770262549288498,2.3742056837862835,0.5329257612538449,0.5
10,25,0.0,4.0,3,13.47373311623833,0.0579683482575007,-23.439191363144865,0.0721156084878479,32.47023375640426,0.6156072919921505,-8.467021244379932,0.4566425443024007,250.31779191643136,1.7374479241734044,1.5784695934363626,0.885570467519231,184.2762591584,0.674219032839514,2.855066041401813,0.6258829174396097,0.5
10,25,0.0,4.0,4,13.555434436191302,0.012583408701175,-23.66950243680086,0.1282419794506356,33.08959913258307,0.1278908622157352,-8.172722987999233,0.1270258547422955,251.73546666664424,1.580240419408674,1.037680995744373,1.14675330987295,183.6458435039223,1.0970693090670278,1.895075839702029,1.0803145360041684,0.5
10,25,0.0,4.0,5,13.527603962827786,0.0166796277169687,-23.472166583682252,0.0730940708264794,32.89918111654556,0.1805006611888415,-8.2805898509982,0.1861625440429381,248.68646396565563,1.2788572959058906,-0.5114471153467279,1.0009888092885022,182.887357484732,0.7103711828541287,1.9865528436246631,0.5167660251331327,0.5
10,25,0.0,4.0,6,13.519950728189048,0.0167255328696073,-23.489963493878637,0.0785942951261039,32.64375191693919,0.17354687661235,-8.421093859349076,0.173739798618075,247.4392079645294,0.937779622281903,-1.4509574659276503,0.7108646266911812,183.67995774134653,0.644258411628111,2.741312170762776,0.4584174685876603,0.5
10,28,0.0,4.0,1,11.051765697008133,0.0268166967878206,-17.73860425948052,0.0664345744672478,29.997345954955357,0.2090510821931858,-6.609227853442469,0.2180975544440859,164.35390089429228,0.9623805709544418,-1.2605598558538411,0.902167561448694,155.16926548083742,2.070040274758603,1.8022018044312749,1.8166073311522928,0.56
10,28,0.0,4.0,2,11.020627762636304,0.0160549501125041,-17.720652146343546,0.0586943749849412,30.211712803577463,0.1672492505277666,-6.363445384295244,0.153020358766427,164.24415158516848,1.253449499047836,-0.9629615284803248,1.1753950481591555,153.99028152229138,0.934561465513012,0.6274264128031419,0.837177237065285,0.56
10,28,0.0,4.0,3,11.02002580518626,0.0171190629276934,-17.712827428702077,0.0679899846398717,30.051951188073836,0.1950782638620955,-6.537279853261938,0.1823475739080332,161.99001853254185,1.3316322160328409,-2.934225454640751,1.1799267389751462,153.92778864907396,0.547504826484163,0.128522636270778,0.5555597024667513,0.56
10,28,0.0,4.0,4,11.047216862874262,0.0163047410118331,-17.752942235745113,0.0558102323430419,30.07076895505239,0.1142542962333378,-6.476508645210396,0.109722489943902,164.87165033775975,0.9372472559706508,-0.9048381757571572,0.7691610198554648,153.41803530711658,0.8351806824437277,0.0494603423714832,0.7056696344879692,0.56
10,28,0.0,4.0,5,10.959983051358956,0.0358890035934577,-17.66737022674447,0.0738263220387952,29.672309213246024,0.2906727864003448,-6.826812324735885,0.2939007686866045,161.2882975892016,2.1059100319061383,-3.075633406085015,2.04141723830419,150.61586533180963,2.75836139385262,-2.3214901813166935,2.7570459269260237,0.56
10,28,0.0,4.0,6,11.039959140385143,0.0157539098323884,-17.67456358892712,0.0710090664746417,30.192571801743988,0.1608249420704968,-6.385089575570147,0.1501880515462746,163.42451508420623,1.2036073061509174,-1.508299997152363,0.9833275278797952,152.48472917199902,0.6790959120462978,-1.3232110078353596,0.5587504101462837,0.56
10,33,0.0,4.0,1,7.788880684577822,0.0190170680582796,-11.258310711021698,0.0486137540257606,25.97099280276969,0.1351234310203267,-2.7496256683057068,0.1331413114871777,106.85952369810892,0.9868933156697188,1.2261403883478743,0.8354059716490986,101.22283171183128,0.6450676546356191,-0.3597080434219752,0.566913548469403,0.66
10,33,0.0,4.0,2,7.797062843687977,0.0211227271764445,-11.212331538394556,0.0407652450350911,25.75407617087691,0.199467291340559,-2.9591034311147686,0.1933615847634868,107.24930513922934,0.9489194820123464,1.7941134302497133,0.9091404206527646,101.77101979283457,0.6244561926534188,0.1658988690500017,0.6371438787650178,0.66
10,33,0.0,4.0,3,7.768543198551136,0.015784509196611,-11.258614852742012,0.0409443536651023,26.055109781173098,0.139856707873209,-2.7539473608015412,0.1411478756674567,104.79016226234332,1.1559318032012562,-0.5270699567990487,0.997383487801826,101.62109431791087,0.7300216113482796,0.0941348347988254,0.6730373020615481,0.66
10,33,0.0,4.0,4,7.820378058951084,0.0197760625097242,-11.188438511243028,0.0451682698997043,26.241623292515925,0.1189360332585583,-2.4796258831625573,0.113014307243727,106.09664051323251,1.0163916148831773,0.2689175006682817,0.9228121953597606,100.00571551413692,0.5503296245431744,-1.2868238690410196,0.5316261244903973,0.66
10,33,0.0,4.0,5,7.81044472834157,0.0194716521874721,-11.151433964642871,0.0399448856870512,26.132265764633225,0.1486658593201238,-2.556845017504134,0.1565221740319114,107.61838336598866,1.471732782159537,2.2153169370202788,1.3683082301169638,101.49806890628506,0.8243778211478239,0.0285788232316947,0.7117660656682315,0.66
10,33,0.0,4.0,6,7.769901533467037,0.0158357634144047,-11.091013804274024,0.0551170118222975,26.264647512810264,0.1678190599184502,-2.419189940070141,0.1647325118118001,104.9869698696146,0.7936762456856545,0.3189262516180241,0.8320121232964355,99.07935730111129,0.7018817651764817,-1.775307597352634,0.6102614573572773,0.66
10,39,0.0,4.0,1,5.1985581852472516,0.0135423530442117,-6.8260973013336095,0.0384173648690837,24.002108613699736,0.0883261501300948,0.8487443656677556,0.0852862609762879,61.82515978004849,0.6149961392602282,1.755170593165212,0.5403182274752932,69.23159947452375,0.4844913289241519,-1.3702933536409907,0.4607253475874747,0.78
10,39,0.0,4.0,2,5.237947981296725,0.0145396419670756,-6.844683334601763,0.0370995072503029,24.117612785841708,0.0803523128443635,0.9107874362082696,0.075363491135331,64.28382922334295,0.5918407734009483,4.125184614243464,0.5195394901663272,69.8685098231946,0.6044326735834974,-1.4610027639717962,0.5085460998316034,0.78
10,39,0.0,4.0,3,5.195488673391319,0.009651966626722,-6.776263666633059,0.0341440188078308,23.915428105594877,0.0658128908286815,0.7716928360970041,0.076555270542914,61.76908020144525,0.7401207811417391,2.48085804714323,0.6617106983347044,69.55729552491576,0.6136923351708387,-1.3524156551025044,0.4723913253441877,0.78
10,39,0.0,4.0,4,5.2123651583816635,0.017228103888996,-6.843015206657746,0.0355516943819322,23.924878424506343,0.086413792344704,0.7559307034073759,0.091255653386029,62.27125595004891,0.685232671989038,2.1585353484362866,0.6863999727179128,70.36017854275107,0.5450608621060159,-0.9919674868712268,0.4237095292682228,0.78
10,39,0.0,4.0,5,5.203018986016968,0.0131764870383954,-6.732624286450236,0.0422483923733723,23.926844575110845,0.0645273628102553,0.7593777227067274,0.0554133401065351,61.68281975363995,0.6208592039103962,2.454729092924611,0.5385990472658394,68.74995995007365,0.6520948102613487,-1.6776502973373213,0.498550961700558,0.78
10,39,0.0,4.0,6,5.218073057525599,0.0228580549105143,-6.54719956268319,0.1498435831088669,23.733151832901655,0.1753790279678266,0.727082352341237,0.0764859456268958,62.64134408105417,0.8916489950660879,2.662475004923885,0.7945562758169706,69.15434453209438,0.5768609756654293,-1.6361395330701751,0.4415483919454381,0.78
10,44,0.0,4.0,1,3.78307346176983,0.008515538883839,-4.735211424204451,0.0285230334173664,22.992050838771497,0.0373332571605798,3.619332626996008,0.0307379573461921,46.474716315308726,0.5245148717497624,4.144310970360663,0.4785204558552958,42.90700731475257,0.2811670311934064,-1.1027255213006928,0.2084182252325321,0.88
10,44,0.0,4.0,2,3.799407307437452,0.0196376843281357,-4.580854535816085,0.0276040345425409,22.78363668132715,0.0395495013335205,3.435500232247507,0.0362985555346295,45.60233564301707,0.5736735950054302,4.126707243216385,0.5262870915436156,42.80145160921133,0.3682259569900474,-1.0906836152409702,0.3028890781945861,0.88
10,44,0.0,4.0,3,3.7525958120353,0.0106528518912719,-4.563160129461546,0.0351417541942287,22.8741335301472,0.0353289580730348,3.4736224937669404,0.0346077390841925,45.45011613677252,0.5379111123218577,3.637422966461392,0.4437114782882707,42.17348857266663,0.3226931165692283,-1.2786789322374932,0.2910095571099844,0.88
10,44,0.0,4.0,4,3.762950249446423,0.0091772722195951,-4.677796306074834,0.0223769343951677,22.811722126361996,0.0342590735794296,3.445062077030049,0.0282522428004565,45.4935437247683,0.4775673107045068,3.9163974764947342,0.4661486997036659,43.261495248798624,0.3196903534857677,-0.6764603961567045,0.2663920406828472,0.88
10,44,0.0,4.0,5,3.765947163780042,0.0111665271211282,-4.664026597248498,0.0233478924508643,22.863483233560498,0.046363613026669,3.4963683167551083,0.0340650571882099,46.76938824202361,0.5929614773725771,4.869610541892563,0.4853811245922817,42.4606692854181,0.2344385427343117,-1.167723788159873,0.1938435732686316,0.88
10,44,0.0,4.0,6,3.7602715214402807,0.0119236352963188,-4.588662076918245,0.0248817977098882,22.770161922788144,0.0408295360505936,3.4170859871708563,0.0404105176244361,45.609180835235335,0.5684814598413758,4.013384884987152,0.465812911590537,42.5936068619137,0.3116728913930195,-1.0148980640805392,0.2466177825653882,0.88
10,50,0.0,4.0,1,2.655656452897768,0.0110748022999463,-3.1870381482432757,0.024786467219689,21.35388245254891,0.0349311774312421,3.668367752917321,0.0206160937163927,25.412208764747493,0.3163302598607647,3.3337619394282383,0.279145255214047,31.95116905020607,0.2004496822611872,-1.2002004809203546,0.1397341936379401,1.0
10,50,0.0,4.0,2,2.61993856471998,0.0139617109994621,-3.0498796327425715,0.0484722014875159,21.255140132562843,0.0511932544034705,3.598833293946015,0.054598201829404,25.37358795853763,0.3443106049016979,3.2583466553893174,0.2544825057638797,31.453873063940257,0.4042554557537413,-1.0761625499199112,0.1620615785317447,1.0
10,50,0.0,4.0,3,2.6345353938173233,0.0083205301169671,-3.139791436047419,0.0292404950463778,21.32157826106207,0.049813841141373,3.666477215374935,0.0335831144513864,25.808515509764614,0.3029434098211553,3.772175520084157,0.2587442071855346,31.69260767970859,0.2349406761086107,-1.2059329022188865,0.1544068469514198,1.0
10,50,0.0,4.0,4,2.6399392232620658,0.0092030860768448,-3.1345584810092033,0.021985742079061,21.33989335323532,0.0388104062953437,3.7109786562517,0.027101947269205,26.315270133117416,0.2882828580190303,4.043381223828551,0.2302018119711296,31.60502540459861,0.2144695057645678,-1.3364750001360242,0.1567956497894345,1.0
10,50,0.0,4.0,5,2.638060346979509,0.0094708655375655,-3.1868929158864434,0.0191075935417504,21.345635210760612,0.0392559372330138,3.7137934120880502,0.0302109756163499,25.430530368427743,0.3357140053527316,3.4543765735249052,0.2885297910847731,31.780035414701096,0.2906735986828738,-1.125911606720178,0.1938648344402166,1.0
10,50,0.0,4.0,6,2.6542807160359763,0.0072708311027969,-3.136801896580485,0.0255518823659015,21.344832357476843,0.0318230940462689,3.663584898621312,0.0213882538141491,26.368255457152713,0.2850031370290765,4.101581282106009,0.2929193501745037,32.01295243555854,0.2021507995093079,-1.0228600835946455,0.1204236108930403,1.0
10,25,0.0,6.0,1,8.524844634535569,0.0218641721965178,-18.903567196425172,0.0833247895578439,27.777090791385113,0.4105962592871105,-7.099599518244884,0.4263032279647256,173.49240263362066,2.05263308574854,-2.921392844450388,1.952881355938612,136.656948315931,1.3209400292276914,-0.7049818644448897,1.138778996395909,0.5
10,25,0.0,6.0,2,8.509055887759619,0.026863918650067,-18.622424729387937,0.0995102442405681,27.09269136737172,0.4397370582800434,-7.570808858572872,0.4121884667538169,169.29740647322288,2.418702864231794,-4.748077568644831,1.7443349968713802,139.65232758932763,1.276190469857559,2.9326729268780296,1.1453858846681158,0.5
10,25,0.0,6.0,3,8.463328420093202,0.0207128165599787,-18.71182734041945,0.0971054961854195,27.150526418423382,0.308510898656227,-7.508385325924829,0.2971263300086635,169.97710087462434,1.6813292266520945,-4.432485408398888,1.4900808010704605,138.20537540914282,1.141047378837721,1.7150546946207317,1.127882340901228,0.5
10,25,0.0,6.0,4,8.498692061413454,0.0202249534830681,-18.823025789204426,0.0998813650760204,27.056134093565344,0.3477831277425641,-7.672272213424542,0.3397602617182671,168.68104842898066,1.6302562939894871,-7.045767089373925,1.5431729681045885,137.42201423852606,1.3135892308065855,0.3628580675992442,1.1372320430388323,0.5
10,25,0.0,6.0,5,8.520180475329973,0.0247531133133776,-18.773927606142937,0.1036390305620546,27.18170243104216,0.6097243264964636,-7.592766920879202,0.595024848245911,171.05570050851694,2.447474704214615,-3.9664947783252074,2.119266675134654,135.87299297690834,5.619758145405833,-1.4128244137050805,5.526135455124879,0.5
10,25,0.0,6.0,6,8.52678087594347,0.0382157670666588,-18.313774507606983,0.3421121339658414,27.011901464209235,0.4280705729404157,-7.306424897489663,0.4383028220691697,172.54163711809855,1.71194223539375,-2.5818494193523,1.7504123048675215,140.41732785228075,2.4752836239437013,2.951256561127935,1.5437885327114196,0.5
10,28,0.0,6.0,1,6.90040653358744,0.0234778139305259,-13.113743792702133,0.0824194097331151,24.36913169450269,0.3072828381996569,-5.6398623649421085,0.3108665444116152,111.05883145422726,1.5779366241314596,-0.3837525546022585,1.4270472168818709,106.65733356814944,1.7569460758852191,-2.147696346230518,1.7616286839950934,0.56
10,28,0.0,6.0,2,6.886153598003817,0.0247856374790108,-13.193415701425817,0.1172967611619129,24.349924334893792,0.2715184928176914,-6.033440202056674,0.2739309898692015,107.94246110275472,1.8701313218988385,-3.5641176505044228,1.7361462852554346,107.10356599989322,1.6056246575378257,-1.5011543633312692,1.4684854286475115,0.56
10,28,0.0,6.0,3,6.962519616111966,0.056577461025275,-13.230164176849012,0.1078571278161269,26.496471179073115,1.750808542357449,-4.1906133651873905,1.30951746586391,107.12711536929692,1.831150209313409,-4.571354806639912,1.8481305194848547,97.1861232991554,13.876657207177532,-8.299215050833748,11.079675446881218,0.56
10,28,0.0,6.0,4,6.923645177103401,0.0221809126240035,-12.981529660871468,0.0763347811764052,24.68793283276235,0.3432760512732244,-5.388205317862116,0.343709631404794,107.945235875997,1.5642240668482663,-3.696749827241644,1.457682409972096,106.2574449520036,1.15295015069014,-1.040790305708258,1.0898867245238466,0.56
10,28,0.0,6.0,5,6.910103807982367,0.0210622327248802,-13.103466943061203,0.0724588530119306,24.393194095763317,0.3249682802914784,-5.979164948071599,0.312996441631186,109.0409771552927,1.4343519179991866,-2.049320269742041,1.4194247694908186,107.41790219697066,1.2723879416638637,-0.7161595649350551,1.2220517633265986,0.56
10,28,0.0,6.0,6,6.915082780614187,0.0224900740360202,-13.151895916782298,0.1183947097089612,24.94873774886092,0.3536046792379705,-5.416332649383718,0.3451949813059948,109.40041160530966,1.740738372220014,-2.276709714616244,1.676767754440277,106.61764528656612,2.441784897603912,-1.5925369857605491,2.2220850678033854,0.56
10,33,0.0,6.0,1,4.8130737570169275,0.0223012076581319,-7.392154158902955,0.1022983242611122,21.88285180395452,0.3170404824692259,-1.5337844945912325,0.4747699205535123,60.01675045618165,1.34423692140967,-4.8812368968641975,1.4543557055780487,67.88079536778892,1.332440771982491,0.3213245179110072,1.2165158171112584,0.66
10,33,0.0,6.0,2,4.867548465346223,0.0210637832626139,-7.293893219951277,0.0824635235502511,21.611276357146807,0.2348594237569471,-2.3268811086345993,0.2485416281069508,64.88605662906839,1.691997775918915,0.5192549246674398,1.4668953437201957,66.2074841898187,1.0915371510705896,-1.1667424641121606,0.9710825678868332,0.66
10,33,0.0,6.0,3,4.800328809390614,0.0167280445451998,-7.475284857101665,0.0735419239505747,21.156788043097382,0.1902314235725833,-2.621482656581291,0.2090129218804408,66.77038277604109,2.0354831642626103,1.6491302178226,1.579134398604778,65.90719251300814,1.1013594791817063,-1.4772626503042328,1.0584013363959206,0.66
10,33,0.0,6.0,4,4.860304844704958,0.0161634343800973,-7.60715895927134,0.1028833016357707,21.683415885708904,0.3483413654116021,-2.395943125099442,0.4637217478112193,65.22667692452164,1.96373972900106,-0.3402274783220018,1.210253026529726,68.23644523372329,1.370286821962436,0.383707890656341,1.1637416164318275,0.66
10,33,0.0,6.0,5,4.836839530630475,0.0265547161549983,-7.347143443432175,0.0806262727039449,21.604355416854222,0.2698311545693567,-2.1922603467643107,0.2765915636059103,64.2444298619797,1.217513486745411,0.7887813523956251,1.2027004815734632,65.19502910471981,0.7817327844907327,-1.7761297184648384,0.7322345961986978,0.66
10,33,0.0,6.0,6,4.871533113202697,0.0274109356861979,-7.102530921028615,0.1407630691213064,21.64177684404796,0.2627131295101958,-2.0553981403712895,0.3491103936013203,63.8597231173036,2.4457976246774944,-0.9065009539903623,1.3370795262755533,67.37545795289071,1.4945539406547046,0.9145865164687086,1.123235985857961,0.66
10,39,0.0,6.0,1,3.09129078109974,0.0210614181901871,-3.907100513899696,0.0612898680627439,20.298089758382694,0.3757928472930956,1.3432054479799016,0.2879365569072363,34.285213986230055,1.107191385429375,2.0835459132234617,1.0156044193737654,40.713551725885566,0.8142050482651937,-1.127339157763626,0.629730703666401,0.78
10,39,0.0,6.0,2,3.0968905052710705,0.0146448640145384,-3.928631256857205,0.062355696621795,19.518093667152545,0.3877175982277631,0.8831424521090444,0.312744091147174,32.94965312412703,0.8430448852895203,0.020955480051384,0.915622710707134,40.22560815071001,0.6551703031717817,-1.0302931601143617,0.5501792899250899,0.78
10,39,0.0,6.0,3,3.0896010468669077,0.0168468890644665,-3.951157772373372,0.0562401151681486,19.71740593065217,0.1428256134005841,0.9209661681251824,0.1445412891068496,33.077163052138836,0.8284195637979395,0.9123240426037638,0.8179195262956279,40.32662710447409,0.7170396480573745,-1.4654568561512231,0.6986002965675033,0.78
10,39,0.0,6.0,4,3.1336408278339145,0.0141699023353313,-4.124047988017918,0.0633214651447248,20.038146471763543,0.1895121036223173,1.100213695798139,0.2053697569823556,36.64406125605109,1.2129255049471372,3.596497053350501,1.101482971078079,40.4005937006011,0.8271713801100129,-2.357785065766147,0.7406785632584284,0.78
10,39,0.0,6.0,5,3.1110194185985875,0.0176017620398013,-4.001304012146853,0.0593179273949884,19.86485714796693,0.1280260212121709,1.2271709933565278,0.1239607455341779,34.044858937634466,0.9265426927603144,1.9302520525619804,0.774614639105836,40.6838123451537,0.6689888426983104,-1.5454006577350907,0.6104129351271699,0.78
10,39,0.0,6.0,6,3.110119185963442,0.015036311765901,-4.125133222225163,0.0494786768001781,19.980379817380435,0.1166261473551322,1.110255067256544,0.1247058280692683,33.62839042922262,0.7585516971630616,1.3234579770396575,0.6947106751499221,40.318323150064145,0.8011335997980856,-1.6882207009978096,0.6947764604676199,0.78
10,44,0.0,6.0,1,2.119559626573571,0.0115203074658484,-2.537907529108006,0.0416341705739945,19.05775231656204,0.096511751285307,3.357804796869465,0.102986042054356,24.06468214270136,0.6187676150994879,3.1454617772872084,0.5341237555063415,24.795579482916345,0.3989411256268064,-0.8551468053304749,0.3550200603164647,0.88
10,44,0.0,6.0,2,2.1051827780477135,0.0134854088982316,-2.512570384225074,0.0572365307661113,19.111029311207325,0.1222918151747836,3.397981318661249,0.1560322679013143,23.89833076213171,0.9769225728517568,2.7887249123479947,0.5776498815354443,23.84770290972167,0.864862095195035,-1.7324595732560824,0.7069607368310871,0.88
10,44,0.0,6.0,3,2.1294374604613693,0.0193292240318021,-2.485203921412622,0.0607337628460574,18.905728390848452,0.1081541502264099,3.1569985700437155,0.0952734310847018,24.323318062736544,0.8105991757266023,3.485897370257831,0.6759861169456827,24.9844766670415,0.5079451362130648,-0.2092657429399884,0.3994692077250165,0.88
10,44,0.0,6.0,4,2.1043855133501936,0.0129780362352069,-2.467050781066775,0.0470812912378149,18.695897398928565,0.1336815814306172,3.0980222188359017,0.1120524438117943,23.528795833130243,0.7484971798710351,2.945202371580508,0.5548598574207539,24.122811834597297,0.399750984371569,-1.0544099013862258,0.3581753576567943,0.88
10,44,0.0,6.0,5,2.1003298554010867,0.0193075853827895,-2.441523541172425,0.0750436904863902,19.03740252069528,0.1437889464057564,3.3045946056432003,0.111868615001603,26.183965051718012,3.1645949861384497,3.2276755379835604,1.223690711867644,24.58099667326959,0.431342090972884,-0.8874964986187519,0.3707263965724735,0.88
10,44,0.0,6.0,6,2.128949626621136,0.0116523992064385,-2.596070154481371,0.0441312316699053,19.042215737229508,0.0779175571509908,3.3933933394239757,0.0866128041607994,24.46465200792028,0.9033626820683645,3.025181264389775,0.7871464244943324,26.37303909708901,0.747925919958096,0.3850245885000822,0.5608254811184207,0.88
10,50,0.0,6.0,1,1.2882783829731663,0.0134062553030355,-1.4495428132665835,0.0622017639297901,17.20106583051227,0.1507214458652807,3.55863561629499,0.1473879109820519,15.411330822001045,0.3538448273808905,3.5117263926270916,0.2771670383354607,14.89454298378613,0.4017026782732727,-1.005118012438538,0.2572060647473649,1.0
10,50,0.0,6.0,2,1.3038486704215324,0.0096363447208892,-1.515816767090327,0.0505162795614217,17.209923151621233,0.0986552624999672,3.595441463092052,0.1143156230482784,14.737527896824767,0.2874794561116838,3.056888523789406,0.2260376758605424,15.287484647205346,0.4316473812183807,-0.8460127283770376,0.3678949043090906,1.0
10,50,0.0,6.0,3,1.2883922622178727,0.0135142417361702,-1.4784811931564477,0.0619805821162988,17.129746634069907,0.1321188838386179,3.518339879099059,0.1314458292803892,14.999517089773573,0.459427930658552,2.9941452498726973,0.3690383167097942,15.336563403955932,0.3777902100438719,-0.4668740916663373,0.2524766723510662,1.0
10,50,0.0,6.0,4,1.293566547176451,0.0123204066729307,-1.43602004965947,0.0421258985253985,17.232282418766847,0.1463615804224304,3.509125501063661,0.1005235437224235,14.237949818929213,0.5577859239678746,2.9266695062876216,0.3803489101737771,14.71805831760364,0.4466893329240063,-1.0174845287598786,0.2616506575624615,1.0
10,50,0.0,6.0,5,1.2873210477282488,0.0117882978001645,-1.4765892132637408,0.0575964402207421,17.123347352064208,0.1067132157477897,3.5733777685935735,0.1030721083464789,15.40107872231814,0.4249819043096195,3.3456810758925046,0.2978110895485951,15.009038020925487,0.3111325065612227,-1.087965572181303,0.1995702646926512,1.0
10,50,0.0,6.0,6,1.285245121798206,0.0131220654478657,-1.4169256567825577,0.0623619119767869,17.052825166118005,0.1347705897990886,3.4077264079084015,0.1316505603781455,15.02819011669806,0.3240631924515358,2.6442570243358823,0.224634220338699,14.835083110818164,0.6463146535743645,-0.8091211356362406,0.3321393369992367,1.0
10,25,0.0,8.0,1,6.200639367561764,0.0278000686830661,-15.004657378987613,0.1411826789469402,24.724033551387116,0.7958385472730235,-6.343738845318699,0.7833858289523671,123.2327629697807,2.8001286377063987,-7.475426958367478,2.3873845550065043,114.06764321011296,3.753664559635927,4.752333705113997,3.8475843125229705,0.5
10,25,0.0,8.0,2,6.206649663918569,0.0239208740744697,-15.327566866246148,0.1724963800051076,24.116863891776564,0.7263799686662018,-7.288690521323057,0.7075697352309105,119.626179832674,3.4260844916545716,-12.09702508584964,2.9315611754108835,113.25846380069451,2.089316415154593,1.8342897752520653,1.8936406777907688,0.5
