L,nup,delta,U,seed,channel,R,P,bubble,V
12,72,0.7,6.0,2,dxy,4.472136,-0.0443083294576237,-0.0563922837487968,0.012083954291173
12,72,0.7,6.0,2,dxy,5.0,-0.0372678397619328,-0.0278079953561578,-0.009459844405775
12,72,0.7,6.0,2,dxy,5.09902,-0.0171977214514053,-0.0100983347319064,-0.0070993867194988
12,72,0.7,6.0,2,dxy,5.385165,-0.0034141944732842,0.0072664376383117,-0.0106806321115959
12,72,0.7,6.0,2,dxy,5.656854,-0.0041467766864316,0.0042118516666812,-0.0083586283531128
12,72,0.7,6.0,2,dxy,5.830952,0.0029764684803276,0.0005420566538128,0.0024344118265148
12,72,0.7,6.0,2,dxy,6.0,-0.0031460772878626,0.0002588584204877,-0.0034049357083504
12,72,0.7,6.0,2,dxy,6.082763,-0.0100287655731205,-0.0070578511803689,-0.0029709143927515
12,72,0.7,6.0,2,dxy,6.324555,0.0081484543625279,0.0033691566742855,0.0047792976882423
12,72,0.7,6.0,2,dxy,6.403124,-0.0061205402899233,-0.0022841100192749,-0.0038364302706483
12,72,0.7,6.0,2,dxy,6.708204,0.0047039995977215,0.0036824343516829,0.0010215652460385
12,72,0.7,6.0,2,dxy,7.071068,0.0032437046159083,-0.0002894521139793,0.0035331567298877
12,72,0.7,6.0,2,dxy,7.211103,-0.0039996483960756,4.456508473217776e-06,-0.0040041049045489
12,72,0.7,6.0,2,dxy,7.81025,0.0079929299149565,0.0051029142818408,0.0028900156331156
12,72,0.7,6.0,2,dxy,8.485281,0.0040159734922566,0.0009678623728203,0.0030481111194363
12,72,0.7,6.0,3,son,0.0,1.894321471643432,3.178701259465489,-1.2843797878220566
12,72,0.7,6.0,3,son,1.0,0.4299278739776156,1.001372053798426,-0.5714441798208104
12,72,0.7,6.0,3,son,1.414214,0.3767004252321496,0.9531636615160408,-0.5764632362838912
12,72,0.7,6.0,3,son,2.0,-0.0654733299055015,8.77744350059358e-05,-0.0655611043405074
12,72,0.7,6.0,3,son,2.236068,0.0067078973347181,0.1716051678735042,-0.1648972705387861
12,72,0.7,6.0,3,son,2.828427,0.0276320262710884,0.1107309886513106,-0.0830989623802221
12,72,0.7,6.0,3,son,3.0,0.0189145556931883,0.0678102842136531,-0.0488957285204647
12,72,0.7,6.0,3,son,3.162278,0.0083625467585913,0.0448511179978085,-0.0364885712392172
12,72,0.7,6.0,3,son,3.605551,-0.0099189416700914,0.0071575302178738,-0.0170764718879652
12,72,0.7,6.0,3,son,4.0,-0.0050608861268574,0.0013894169798784,-0.0064503031067358
12,72,0.7,6.0,3,son,4.123106,0.0039155385262456,0.0369163037343766,-0.033000765208131
12,72,0.7,6.0,3,son,4.242641,-0.0004229346444241,0.0122252667020816,-0.0126482013465058
12,72,0.7,6.0,3,son,4.472136,0.0040391888210229,0.0174626962012063,-0.0134235073801833
12,72,0.7,6.0,3,son,5.0,0.0035539647627255,0.016726006771857,-0.0131720420091315
12,72,0.7,6.0,3,son,5.09902,-0.0011404774352518,0.0040167957170731,-0.005157273152325
12,72,0.7,6.0,3,son,5.385165,-0.0003661907727929,0.009453500811537,-0.00981969158433
12,72,0.7,6.0,3,son,5.656854,0.0004246169184522,0.0020914798744497,-0.0016668629559975
12,72,0.7,6.0,3,son,5.830952,-0.0004371251581659,0.0059606664545466,-0.0063977916127125
12,72,0.7,6.0,3,son,6.0,-0.0010879039381911,0.001113119264007,-0.0022010232021981
12,72,0.7,6.0,3,son,6.082763,0.0006370074797838,0.0110175850167795,-0.0103805775369957
12,72,0.7,6.0,3,son,6.324555,0.000295273076374,0.0024426574407605,-0.0021473843643865
12,72,0.7,6.0,3,son,6.403124,-2.2190894750683127e-05,-0.0005398302257944,0.0005176393310438
12,72,0.7,6.0,3,son,6.708204,-0.00040668148056,0.0007159060035361,-0.0011225874840961
12,72,0.7,6.0,3,son,7.071068,0.0004963293472507,0.0018050604779932,-0.0013087311307424
12,72,0.7,6.0,3,son,7.211103,0.0013721458563906,0.0027077398108012,-0.0013355939544105
12,72,0.7,6.0,3,son,7.81025,-0.0025648944797745,-0.0013961160312726,-0.0011687784485018
12,72,0.7,6.0,3,son,8.485281,0.000231882831711,0.0004219454916844,-0.0001900626599734
12,72,0.7,6.0,3,sext,0.0,13.122926819838057,12.16527723477082,0.9576495850672372
12,72,0.7,6.0,3,sext,1.0,10.311404274459075,8.039914329257856,2.2714899452012194
12,72,0.7,6.0,3,sext,1.414214,-2.323938329339754,-2.2293305768329916,-0.094607752506763
12,72,0.7,6.0,3,sext,2.0,0.3454364914452014,0.0462470018525779,0.2991894895926235
12,72,0.7,6.0,3,sext,2.236068,-0.93870619954147,-0.8375313513813536,-0.1011748481601163
12,72,0.7,6.0,3,sext,2.828427,0.354670307193479,0.3870083272518314,-0.0323380200583524
12,72,0.7,6.0,3,sext,3.0,0.1329473663236814,0.1357690769480125,-0.002821710624331
12,72,0.7,6.0,3,sext,3.162278,-0.1414435501922236,-0.1904996918686302,0.0490561416764065
12,72,0.7,6.0,3,sext,3.605551,-0.0367673161550908,-0.0628622612606616,0.0260949451055708
12,72,0.7,6.0,3,sext,4.0,0.0120364809042557,0.0010244060476751,0.0110120748565806
12,72,0.7,6.0,3,sext,4.123106,0.020537008769279,0.0141842259106273,0.0063527828586516
12,72,0.7,6.0,3,sext,4.242641,0.0104603163974581,0.0291178834435793,-0.0186575670461212
12,72,0.7,6.0,3,sext,4.472136,0.0057422256836542,-0.0151198882726841,0.0208621139563384
12,72,0.7,6.0,3,sext,5.0,0.0117158672649061,0.0074027788880892,0.0043130883768169
12,72,0.7,6.0,3,sext,5.09902,0.0029480995761454,-0.0040623976038885,0.007010497180034
12,72,0.7,6.0,3,sext,5.385165,0.000759470506673,-0.0071192507797944,0.0078787212864675
12,72,0.7,6.0,3,sext,5.656854,-0.0118383124916823,-0.000395184038703,-0.0114431284529792
12,72,0.7,6.0,3,sext,5.830952,0.009616232233865,0.0008961703369158,0.0087200618969491
12,72,0.7,6.0,3,sext,6.0,0.0081177329045965,0.0017719626979684,0.0063457702066281
12,72,0.7,6.0,3,sext,6.082763,0.0135103280744541,0.0027160846328599,0.0107942434415941
12,72,0.7,6.0,3,sext,6.324555,-0.0091393199183275,0.0002358287367039,-0.0093751486550315
12,72,0.7,6.0,3,sext,6.403124,0.0082574790823608,-0.0016831900650143,0.0099406691473752
12,72,0.7,6.0,3,sext,6.708204,0.0034776986213162,-0.0011267221885987,0.004604420809915
12,72,0.7,6.0,3,sext,7.071068,0.0013831073671153,-0.0069406016290734,0.0083237089961888
12,72,0.7,6.0,3,sext,7.211103,-0.0036178441659577,0.0021929333490768,-0.0058107775150346
12,72,0.7,6.0,3,sext,7.81025,-0.0005088192183695,0.0003746468593237,-0.0008834660776932
12,72,0.7,6.0,3,sext,8.485281,0.0004271340144101,0.00117862818106,-0.0007514941666498
12,72,0.7,6.0,3,d,0.0,14.875565884243468,14.51310572466792,0.3624601595755479
12,72,0.7,6.0,3,d,1.0,2.941404025157088,1.9734087825633295,0.9679952425937584
12,72,0.7,6.0,3,d,1.414214,-1.456123626267864,-0.991183010945447,-0.464940615322417
12,72,0.7,6.0,3,d,2.0,0.6747482269633457,0.2285394872591662,0.4462087397041794
12,72,0.7,6.0,3,d,2.236068,1.5898510493333498,1.6172147649482125,-0.0273637156148627
12,72,0.7,6.0,3,d,2.828427,-1.4915119569308375,-1.4576020101897431,-0.0339099467410943
12,72,0.7,6.0,3,d,3.0,1.1625570357699893,1.097700716736437,0.0648563190335522
12,72,0.7,6.0,3,d,3.162278,-0.7300716774594476,-0.7509193371112682,0.0208476596518206
12,72,0.7,6.0,3,d,3.605551,0.0931985682252982,0.1440774964631014,-0.0508789282378032
12,72,0.7,6.0,3,d,4.0,0.0487608314574175,-0.0152941285613486,0.0640549600187662
12,72,0.7,6.0,3,d,4.123106,0.5878106070154929,0.6254018669972812,-0.0375912599817882
12,72,0.7,6.0,3,d,4.242641,-0.249938419444494,-0.2312802025640942,-0.0186582168803997
12,72,0.7,6.0,3,d,4.472136,-0.3807823425979456,-0.29500000848008,-0.0857823341178655
12,72,0.7,6.0,3,d,5.0,0.3106093574147936,0.3048155257750628,0.0057938316397307
12,72,0.7,6.0,3,d,5.09902,-0.0485643995559497,-0.0649476277915377,0.0163832282355879
12,72,0.7,6.0,3,d,5.385165,0.1313333073257574,0.1538026015863804,-0.022469294260623
12,72,0.7,6.0,3,d,5.656854,-0.0705671089623911,-0.0512976430996343,-0.0192694658627568
12,72,0.7,6.0,3,d,5.830952,-0.1113353173261782,-0.0868730399141216,-0.0244622774120566
12,72,0.7,6.0,3,d,6.0,0.01060505574915,-0.0082022325159414,0.0188072882650915
12,72,0.7,6.0,3,d,6.082763,0.1674308403547846,0.1791517050908059,-0.0117208647360213
12,72,0.7,6.0,3,d,6.324555,-0.0355040947396048,-0.0283931182787054,-0.0071109764608994
12,72,0.7,6.0,3,d,6.403124,0.0326146882876831,0.0115911493561795,0.0210235389315035
12,72,0.7,6.0,3,d,6.708204,0.0158138210392819,0.0178549283617749,-0.002041107322493
12,72,0.7,6.0,3,d,7.071068,-0.0233824416405853,-0.0232411634445088,-0.0001412781960765
12,72,0.7,6.0,3,d,7.211103,-0.0203770277981948,-0.0241980390348536,0.0038210112366588
12,72,0.7,6.0,3,d,7.81025,-0.0045567817288964,0.0046233318306325,-0.0091801135595289
12,72,0.7,6.0,3,d,8.485281,0.0030285377188704,-0.0043446571694303,0.0073731948883007
12,72,0.7,6.0,3,dxy,0.0,14.012648120739524,13.075514169748448,0.9371339509910754
12,72,0.7,6.0,3,dxy,1.0,2.5785280298821673,2.3108421993646138,0.2676858305175535
12,72,0.7,6.0,3,dxy,1.414214,10.146502339268814,7.680654808716048,2.4658475305527663
12,72,0.7,6.0,3,dxy,2.0,0.362721540824335,-0.0462221599345702,0.4089437007589053
12,72,0.7,6.0,3,dxy,2.236068,1.0702093453374733,0.8184025274870927,0.2518068178503805
12,72,0.7,6.0,3,dxy,2.828427,0.4827501743146273,0.2756371277725875,0.2071130465420397
12,72,0.7,6.0,3,dxy,3.0,-0.3869854284524185,-0.4663374969235548,0.0793520684711363
12,72,0.7,6.0,3,dxy,3.162278,-0.5134578947251139,-0.5673670940830273,0.0539091993579133
12,72,0.7,6.0,3,dxy,3.605551,0.1330807229467535,0.1487800687105906,-0.015699345763837
12,72,0.7,6.0,3,dxy,4.0,0.0058734920261476,-0.0027100942490306,0.0085835862751783
12,72,0.7,6.0,3,dxy,4.123106,-0.0464874788255888,-0.0547364522282769,0.0082489734026881
12,72,0.7,6.0,3,dxy,4.242641,0.0363994912430138,0.0606154123633612,-0.0242159211203474
12,72,0.7,6.0,3,dxy,4.472136,-0.0440627920119618,-0.0540208504489278,0.009958058436966
12,72,0.7,6.0,3,dxy,5.0,-0.0410239302963227,-0.0399116120783508,-0.0011123182179718
12,72,0.7,6.0,3,dxy,5.09902,-0.0100950991380306,-0.0124763473040354,0.0023812481660047
12,72,0.7,6.0,3,dxy,5.385165,0.015147838796201,0.0160144555385078,-0.0008666167423067
12,72,0.7,6.0,3,dxy,5.656854,-0.0065056660944179,-0.0008518448687358,-0.005653821225682
12,72,0.7,6.0,3,dxy,5.830952,0.0202365024224002,8.347303316260618e-05,0.0201530293892376
12,72,0.7,6.0,3,dxy,6.0,0.0012504354361293,0.002609812508633,-0.0013593770725036
12,72,0.7,6.0,3,dxy,6.082763,-0.007559687809755,-0.0109701619450631,0.0034104741353081
12,72,0.7,6.0,3,dxy,6.324555,0.0070455621253184,8.936776326552701e-05,0.0069561943620528
12,72,0.7,6.0,3,dxy,6.403124,-0.0138310518917378,-0.00448038339836,-0.0093506684933777
12,72,0.7,6.0,3,dxy,6.708204,-0.0048540177369697,0.0025612845503637,-0.0074153022873335
12,72,0.7,6.0,3,dxy,7.071068,-0.0180124463401666,-0.0015022826590734,-0.0165101636810931
12,72,0.7,6.0,3,dxy,7.211103,-0.0007658283041692,0.0016062388793878,-0.0023720671835571
12,72,0.7,6.0,3,dxy,7.81025,-0.0047997528178959,0.0018748968157423,-0.0066746496336383
12,72,0.7,6.0,3,dxy,8.485281,-0.0041347094454014,-0.0020283673989163,-0.0021063420464851
12,72,0.7,6.0,4,son,0.0,1.9069341354103757,3.2292652291882193,-1.322331093777844
12,72,0.7,6.0,4,son,1.0,0.4326627567005943,1.0233009248871645,-0.5906381681865702
12,72,0.7,6.0,4,son,1.414214,0.3823197535120575,0.9808992897255656,-0.598579536213508
12,72,0.7,6.0,4,son,2.0,-0.0648026633161235,0.0039340361294635,-0.068736699445587
12,72,0.7,6.0,4,son,2.236068,0.0054534065700153,0.1787961525501818,-0.1733427459801665
12,72,0.7,6.0,4,son,2.828427,0.027564856360917,0.1145210282060404,-0.0869561718451233
12,72,0.7,6.0,4,son,3.0,0.0207628512371958,0.0741446625515541,-0.0533818113143582
12,72,0.7,6.0,4,son,3.162278,0.0085614409542217,0.0468841271771664,-0.0383226862229447
12,72,0.7,6.0,4,son,3.605551,-0.0084682524438355,0.0074307398345894,-0.0158989922784249
12,72,0.7,6.0,4,son,4.0,-0.0048077394506199,0.0008189922812548,-0.0056267317318748
12,72,0.7,6.0,4,son,4.123106,0.0029869597985011,0.0417933358125063,-0.0388063760140052
12,72,0.7,6.0,4,son,4.242641,-0.0005164862601159,0.012022528946059,-0.012539015206175
12,72,0.7,6.0,4,son,4.472136,0.0032769972413237,0.0170471334798917,-0.013770136238568
12,72,0.7,6.0,4,son,5.0,0.0022731470797239,0.0191329050997793,-0.0168597580200554
12,72,0.7,6.0,4,son,5.09902,-0.0005790734280189,0.0061116264252782,-0.0066906998532972
12,72,0.7,6.0,4,son,5.385165,-0.0003580728938122,0.0108465849298334,-0.0112046578236457
12,72,0.7,6.0,4,son,5.656854,-9.662748334861696e-05,0.0028451720693418,-0.0029417995526904
12,72,0.7,6.0,4,son,5.830952,0.0006662564041787,0.0053015069490489,-0.0046352505448701
12,72,0.7,6.0,4,son,6.0,-0.0008345151931854,0.0010327965912379,-0.0018673117844234
12,72,0.7,6.0,4,son,6.082763,0.0012628759889022,0.012992496731836,-0.0117296207429337
12,72,0.7,6.0,4,son,6.324555,0.0003119663291524,0.0027904156836497,-0.0024784493544972
12,72,0.7,6.0,4,son,6.403124,0.0008784087932276,0.000653535639315,0.0002248731539125
12,72,0.7,6.0,4,son,6.708204,-0.0017350841482411,0.001161657009519,-0.0028967411577601
12,72,0.7,6.0,4,son,7.071068,-0.0009325877610099,0.001703375914658,-0.002635963675668
12,72,0.7,6.0,4,son,7.211103,-0.0004348846770161,0.0016545334369789,-0.002089418113995
12,72,0.7,6.0,4,son,7.81025,0.0009955617081085,0.0005649986987841,0.0004305630093243
12,72,0.7,6.0,4,son,8.485281,-0.0004116897237033,0.0004287521473567,-0.0008404418710601
12,72,0.7,6.0,4,sext,0.0,13.135478841954685,12.16987818857598,0.9656006533787044
12,72,0.7,6.0,4,sext,1.0,10.435262574798085,8.068921110557516,2.366341464240568
12,72,0.7,6.0,4,sext,1.414214,-2.309931397825763,-2.2454805379639207,-0.0644508598618425
12,72,0.7,6.0,4,sext,2.0,0.3358892736983078,0.0166833776528065,0.3192058960455012
12,72,0.7,6.0,4,sext,2.236068,-0.9383613763617044,-0.8401107413938347,-0.0982506349678696
12,72,0.7,6.0,4,sext,2.828427,0.3496931746002307,0.3860646468209313,-0.0363714722207006
12,72,0.7,6.0,4,sext,3.0,0.1367432145569961,0.1380662901463216,-0.0013230755893255
12,72,0.7,6.0,4,sext,3.162278,-0.1538592280315161,-0.2059104915628002,0.0520512635312841
12,72,0.7,6.0,4,sext,3.605551,-0.0101183658473304,-0.0639247239300144,0.053806358082684
12,72,0.7,6.0,4,sext,4.0,0.0081171231235544,0.0004314839963692,0.0076856391271852
12,72,0.7,6.0,4,sext,4.123106,0.0057293037388727,0.013074078700779,-0.0073447749619062
12,72,0.7,6.0,4,sext,4.242641,0.0168331698911556,0.0272360953005247,-0.010402925409369
12,72,0.7,6.0,4,sext,4.472136,0.0019413232867821,-0.00713001405493,0.0090713373417121
12,72,0.7,6.0,4,sext,5.0,0.0070108366068873,0.0088453777083673,-0.0018345411014799
12,72,0.7,6.0,4,sext,5.09902,-0.0035332358104592,-0.0017375689937957,-0.0017956668166634
12,72,0.7,6.0,4,sext,5.385165,-0.0015396123300183,-0.0079981397102166,0.0064585273801983
12,72,0.7,6.0,4,sext,5.656854,-0.0006317152265741,0.0020549223036889,-0.002686637530263
12,72,0.7,6.0,4,sext,5.830952,0.0033866933464677,-0.003792279894733,0.0071789732412007
12,72,0.7,6.0,4,sext,6.0,0.0064992672356716,-0.0022561765424539,0.0087554437781255
12,72,0.7,6.0,4,sext,6.082763,0.0081661429334444,0.0021112150117144,0.00605492792173
12,72,0.7,6.0,4,sext,6.324555,-0.0007448824779989,-0.0010113751011976,0.0002664926231987
12,72,0.7,6.0,4,sext,6.403124,0.0086321167230753,0.0016352553608299,0.0069968613622454
12,72,0.7,6.0,4,sext,6.708204,0.0049604819385094,-0.0009207013901237,0.0058811833286331
12,72,0.7,6.0,4,sext,7.071068,-0.0100478696110751,0.0018335515863771,-0.0118814211974522
12,72,0.7,6.0,4,sext,7.211103,0.0005638980554364,-0.0014983314846532,0.0020622295400897
12,72,0.7,6.0,4,sext,7.81025,-0.0062049035884958,-0.0022386701357266,-0.0039662334527692
12,72,0.7,6.0,4,sext,8.485281,0.0026697557553407,-0.0001077235731306,0.0027774793284714
12,72,0.7,6.0,4,d,0.0,14.963753676337092,14.55687828355416,0.4068753927829309
12,72,0.7,6.0,4,d,1.0,2.964826780563689,1.965866769821049,0.9989600107426402
12,72,0.7,6.0,4,d,1.414214,-1.497490994706204,-1.03388117986208,-0.4636098148441241
12,72,0.7,6.0,4,d,2.0,0.6488263457727561,0.175415469737887,0.473410876034869
12,72,0.7,6.0,4,d,2.236068,1.561358843341673,1.6044036913696775,-0.0430448480280045
12,72,0.7,6.0,4,d,2.828427,-1.5274835542268237,-1.4540509848353238,-0.0734325693914996
12,72,0.7,6.0,4,d,3.0,1.203814944667975,1.135340914200904,0.0684740304670705
12,72,0.7,6.0,4,d,3.162278,-0.6945984149897478,-0.7640891171934995,0.0694907022037516
12,72,0.7,6.0,4,d,3.605551,0.0763957158025733,0.1326771413679441,-0.0562814255653708
12,72,0.7,6.0,4,d,4.0,0.054792675626461,-0.0204717656509933,0.0752644412774543
12,72,0.7,6.0,4,d,4.123106,0.7080593774534101,0.6760664347252053,0.0319929427282047
12,72,0.7,6.0,4,d,4.242641,-0.2195064038025541,-0.2202773890212497,0.0007709852186955
12,72,0.7,6.0,4,d,4.472136,-0.3463757193026229,-0.2841330363061346,-0.0622426829964882
12,72,0.7,6.0,4,d,5.0,0.4510859596446826,0.334589402964037,0.1164965566806455
12,72,0.7,6.0,4,d,5.09902,-0.053493907853262,-0.0665114329230142,0.0130175250697522
12,72,0.7,6.0,4,d,5.385165,0.1424271642178631,0.1557134332824739,-0.0132862690646108
12,72,0.7,6.0,4,d,5.656854,-0.0368333342967063,-0.0461635603842463,0.0093302260875399
12,72,0.7,6.0,4,d,5.830952,-0.0771645730636263,-0.0899886716417705,0.0128240985781441
12,72,0.7,6.0,4,d,6.0,0.0089772902875991,-0.0127802072807686,0.0217574975683677
12,72,0.7,6.0,4,d,6.082763,0.2375980438462051,0.1992549429415292,0.0383431009046758
12,72,0.7,6.0,4,d,6.324555,-0.0592234342067036,-0.0322362091059154,-0.0269872251007882
12,72,0.7,6.0,4,d,6.403124,0.0559698659418635,0.0022866949918813,0.0536831709499822
12,72,0.7,6.0,4,d,6.708204,0.010417871116414,0.0173514892179847,-0.0069336181015707
12,72,0.7,6.0,4,d,7.071068,-0.0174204794643163,-0.0217149610684672,0.0042944816041508
12,72,0.7,6.0,4,d,7.211103,0.0100958244058059,-0.0198842429386673,0.0299800673444732
12,72,0.7,6.0,4,d,7.81025,-0.0152684908702905,-0.0064102695625769,-0.0088582213077135
12,72,0.7,6.0,4,d,8.485281,0.0076180391583729,-0.0032293400466834,0.0108473792050564
12,72,0.7,6.0,4,dxy,0.0,14.072940625966524,13.077076422413077,0.9958642035534488
12,72,0.7,6.0,4,dxy,1.0,2.598582246906644,2.318648678781307,0.2799335681253367
12,72,0.7,6.0,4,dxy,1.414214,10.34096209364612,7.796712816115857,2.5442492775302625
12,72,0.7,6.0,4,dxy,2.0,0.3712299149199496,-0.0319786157318371,0.4032085306517868
12,72,0.7,6.0,4,dxy,2.236068,1.0649381928077897,0.8087659952739147,0.256172197533875
12,72,0.7,6.0,4,dxy,2.828427,0.4863863885873198,0.2554236255886884,0.2309627629986314
12,72,0.7,6.0,4,dxy,3.0,-0.3955975027150966,-0.4764817700931529,0.0808842673780563
12,72,0.7,6.0,4,dxy,3.162278,-0.5456902854358572,-0.5881794376315295,0.0424891521956722
12,72,0.7,6.0,4,dxy,3.605551,0.1137011201258855,0.140355666271556,-0.0266545461456704
12,72,0.7,6.0,4,dxy,4.0,0.0083431974689064,0.0027311690617229,0.0056120284071834
12,72,0.7,6.0,4,dxy,4.123106,-0.0449731917767125,-0.0598146597579492,0.0148414679812367
12,72,0.7,6.0,4,dxy,4.242641,0.0443715118098649,0.0566948249115107,-0.0123233131016458
12,72,0.7,6.0,4,dxy,4.472136,-0.0415965445954741,-0.0579816896186429,0.0163851450231688
12,72,0.7,6.0,4,dxy,5.0,-0.0573795061798878,-0.0344953988360134,-0.0228841073438744
12,72,0.7,6.0,4,dxy,5.09902,0.0087084519188054,-0.0093092271540822,0.0180176790728876
12,72,0.7,6.0,4,dxy,5.385165,-0.0059904183546452,0.0206706034803566,-0.0266610218350019
12,72,0.7,6.0,4,dxy,5.656854,0.0046328668472674,0.0041812703303454,0.0004515965169219
12,72,0.7,6.0,4,dxy,5.830952,0.0017545736920215,-0.0004464616590318,0.0022010353510534
12,72,0.7,6.0,4,dxy,6.0,-0.0039640955051296,-0.001081813715474,-0.0028822817896556
12,72,0.7,6.0,4,dxy,6.082763,-0.0104805791218143,-0.0071877565958884,-0.0032928225259259
12,72,0.7,6.0,4,dxy,6.324555,0.0081224749412575,0.0021814647871264,0.0059410101541311
12,72,0.7,6.0,4,dxy,6.403124,0.0143104173330115,0.0029242422739629,0.0113861750590485
12,72,0.7,6.0,4,dxy,6.708204,0.0065165473430737,0.0010839890332799,0.0054325583097937
12,72,0.7,6.0,4,dxy,7.071068,0.0014789236733704,-8.711633638174127e-05,0.0015660400097521
12,72,0.7,6.0,4,dxy,7.211103,-0.0139883136934094,-0.0003989719929692,-0.0135893417004402
12,72,0.7,6.0,4,dxy,7.81025,0.0031433416398995,0.0024617577980686,0.0006815838418308
12,72,0.7,6.0,4,dxy,8.485281,4.80032432850672e-05,-0.0008748830367483,0.0009228862800334
12,72,0.7,6.0,5,son,0.0,1.909702598250385,3.215692257844021,-1.305989659593636
12,72,0.7,6.0,5,son,1.0,0.4336780348901336,1.0178402758418206,-0.5841622409516869
12,72,0.7,6.0,5,son,1.414214,0.3804187043648502,0.9715785037931172,-0.591159799428267
12,72,0.7,6.0,5,son,2.0,-0.0665047186142237,-0.0006932950414792,-0.0658114235727445
12,72,0.7,6.0,5,son,2.236068,0.0072496693221363,0.1753933314358521,-0.1681436621137158
12,72,0.7,6.0,5,son,2.828427,0.0289245448997306,0.1117512035567876,-0.082826658657057
12,72,0.7,6.0,5,son,3.0,0.0199870561815464,0.0720353198853254,-0.0520482637037789
12,72,0.7,6.0,5,son,3.162278,0.0057622226253664,0.0461793553402467,-0.0404171327148803
12,72,0.7,6.0,5,son,3.605551,-0.0100532583713687,0.0075128170443611,-0.0175660754157299
12,72,0.7,6.0,5,son,4.0,-0.004827702916919,0.0010598736102198,-0.0058875765271389
12,72,0.7,6.0,5,son,4.123106,0.0028963128227239,0.0386219528193202,-0.0357256399965963
12,72,0.7,6.0,5,son,4.242641,0.0005427266114178,0.0122289649458024,-0.0116862383343846
12,72,0.7,6.0,5,son,4.472136,0.0040617487170255,0.0180896760181023,-0.0140279273010767
12,72,0.7,6.0,5,son,5.0,0.0020630996037312,0.0182928502032829,-0.0162297505995517
12,72,0.7,6.0,5,son,5.09902,-0.0015027553589169,0.0046845941985726,-0.0061873495574895
12,72,0.7,6.0,5,son,5.385165,-0.001645415283931,0.0068451180182035,-0.0084905333021346
12,72,0.7,6.0,5,son,5.656854,-0.0003753066074334,0.0024143718680421,-0.0027896784754756
12,72,0.7,6.0,5,son,5.830952,-0.0013488137746186,0.0059225645903451,-0.0072713783649638
12,72,0.7,6.0,5,son,6.0,-0.000469537799485,0.0005166119189948,-0.0009861497184799
12,72,0.7,6.0,5,son,6.082763,0.0012409258350963,0.0102139419855924,-0.008973016150496
12,72,0.7,6.0,5,son,6.324555,0.0001779279638624,0.0014269431589245,-0.0012490151950621
12,72,0.7,6.0,5,son,6.403124,8.458032062785338e-05,0.0015749053051142,-0.0014903249844864
12,72,0.7,6.0,5,son,6.708204,6.903097262160272e-05,-0.0001830692424116,0.0002521002150332
12,72,0.7,6.0,5,son,7.071068,-3.3012469796970506e-05,0.0021415520966732,-0.0021745645664702
12,72,0.7,6.0,5,son,7.211103,0.0002791816049234,0.0021596576612613,-0.0018804760563378
12,72,0.7,6.0,5,son,7.81025,4.425130445282403e-05,-2.6858198876525754e-06,4.69371243404766e-05
12,72,0.7,6.0,5,son,8.485281,-0.0001028857321702,0.000542499227418,-0.0006453849595883
12,72,0.7,6.0,5,sext,0.0,13.153625711177853,12.20385587076713,0.9497698404107222
12,72,0.7,6.0,5,sext,1.0,10.38464691133402,8.073887136604041,2.310759774729979
12,72,0.7,6.0,5,sext,1.414214,-2.3413384530957684,-2.2688443067688366,-0.0724941463269317
12,72,0.7,6.0,5,sext,2.0,0.3304260182214739,0.0405735035844769,0.289852514636997
12,72,0.7,6.0,5,sext,2.236068,-0.9589991310203436,-0.8516587379311217,-0.1073403930892219
12,72,0.7,6.0,5,sext,2.828427,0.3552921609217879,0.3897847128218524,-0.0344925519000645
12,72,0.7,6.0,5,sext,3.0,0.1358345536791449,0.1415984799515344,-0.0057639262723894
12,72,0.7,6.0,5,sext,3.162278,-0.145672850524547,-0.2002379868045027,0.0545651362799556
12,72,0.7,6.0,5,sext,3.605551,-0.0340029525995907,-0.0607375875403824,0.0267346349407916
12,72,0.7,6.0,5,sext,4.0,0.0158915125511755,0.0015457036292759,0.0143458089218995
12,72,0.7,6.0,5,sext,4.123106,0.0124745146925859,0.0104270945698384,0.0020474201227474
12,72,0.7,6.0,5,sext,4.242641,0.0165622832947705,0.0238043805951802,-0.0072420973004097
12,72,0.7,6.0,5,sext,4.472136,-0.0009605186195273,-0.0136465471397698,0.0126860285202424
12,72,0.7,6.0,5,sext,5.0,0.0239712712636366,0.0070171546289593,0.0169541166346772
12,72,0.7,6.0,5,sext,5.09902,0.0054775866571285,-0.0023580251809264,0.007835611838055
12,72,0.7,6.0,5,sext,5.385165,-0.0071445694315327,-0.0040780634963844,-0.0030665059351483
12,72,0.7,6.0,5,sext,5.656854,-0.0020625380401438,0.0035022680688075,-0.0055648061089513
12,72,0.7,6.0,5,sext,5.830952,-0.0015309060620536,-0.0007304701904537,-0.0008004358715999
12,72,0.7,6.0,5,sext,6.0,0.0033242292452385,-6.658500470084285e-05,0.0033908142499394
12,72,0.7,6.0,5,sext,6.082763,0.0058386410628846,0.0051430105288049,0.0006956305340796
12,72,0.7,6.0,5,sext,6.324555,-0.006365986432003,-0.0006452567971349,-0.005720729634868
12,72,0.7,6.0,5,sext,6.403124,-0.0014851586126701,-0.0011223148059646,-0.0003628438067054
12,72,0.7,6.0,5,sext,6.708204,0.0052102458059151,0.0007291132010418,0.0044811326048732
12,72,0.7,6.0,5,sext,7.071068,-0.0030356122203776,-0.0006419584802992,-0.0023936537400784
