L,nup,delta,U,seed,n,eq_son_full,eq_son_vertex,chi_son_full,chi_son_vertex,eq_sext_full,eq_sext_vertex,chi_sext_full,chi_sext_vertex,eq_d_full,eq_d_vertex,chi_d_full,chi_d_vertex,eq_dxy_full,eq_dxy_vertex,chi_dxy_full,chi_dxy_vertex
10,25,0.7,4.0,2,0.5,55.69863100359453,-12.961577203421717,17.1318884519739,-33.6432253829915,212.03771705028544,-4.885356527344512,65.39272598066438,-31.796528329953663,335.6558461821752,-0.19686748025047934,288.69128432679423,-3.8664264796046033,229.21812666740658,-5.137679230266865,90.12200895390224,-28.082312306108737
10,25,0.7,4.0,3,0.5,55.736055008030895,-13.009698971030152,17.039024757130612,-33.82830136547631,211.34523257246815,-5.590023387429172,62.65340916084881,-33.54914955135799,333.995086441743,-2.699952541211826,288.5103374160117,-5.201546770514853,228.1526417099204,-6.467214401008815,88.65771311334322,-30.99656933584323
10,25,0.7,4.0,4,0.5,55.736291808202,-13.032080057555214,17.116543357486755,-33.994958790822864,211.5887577293835,-5.405395893608864,64.04508536694794,-33.784225015483855,335.60616463074194,-1.1987133181836498,288.5223099388719,-4.505856364268442,229.76922070196832,-4.678070790431719,89.90973080520439,-29.28630970201243
10,25,0.7,4.0,5,0.5,55.76313075978817,-13.09883857014401,17.198028931657696,-34.096350060186964,211.94006673001772,-5.2147997422674734,65.6281010692082,-32.68697666943891,337.34209086408964,0.20288081887123327,291.26053918896963,-2.559066364798838,229.00487326169724,-5.7296019402202205,91.14497043801578,-28.94968554701766
10,25,0.7,4.0,6,0.5,55.76688459995629,-12.667397981972915,17.22499043579283,-33.078223147463106,212.02594005372998,-4.721022333068097,65.72546833605413,-30.518388726221694,335.49804387410677,-1.357490528928544,289.11098054828665,-4.107423228293632,229.01491191334694,-5.488418994033319,90.2082423979775,-28.988397708804655
10,29,0.5,4.0,1,0.58,49.22586739911383,-14.217282468491316,11.016320271117639,-18.98810756751563,214.90087926151,13.918003218416624,27.91629161885095,-8.882614151707683,311.063394026966,-0.14023388970133083,209.9197449911845,-2.6340533283239056,227.1738687192248,-3.5151821927289086,65.26807489621503,-17.370590962064206
10,29,0.5,4.0,2,0.58,49.26361816886653,-14.181937106096399,11.024883303124493,-19.03648487966162,214.47583204556446,13.687325453884899,27.36875316496466,-9.52936813650139,311.2638384723484,-0.5094793415235784,210.70862975019037,-2.8668230682598557,229.00861250448642,-1.300247428555371,69.37362130765783,-13.564694263099105
10,29,0.5,4.0,3,0.58,49.245648778185256,-14.281708727076255,11.0456220494418,-19.115577166989446,215.01090288921887,14.129442221724815,28.413086675459237,-8.516948238518214,311.06914033378973,-0.9238054375419409,210.88018852575004,-2.087672563714765,229.2070370162397,-1.4620585685618288,69.01353996883557,-14.31585777336706
10,29,0.5,4.0,4,0.58,49.27461361346787,-13.949561012762837,11.06198342257721,-18.75795623714983,215.6822977362802,14.46818759489399,28.130034064848644,-8.905585668508008,311.62558466741,-0.29725801562781984,211.7606070172996,-2.1665180455361517,228.87890342197142,-1.823824583263434,66.98731159912215,-15.675092188854881
10,29,0.5,4.0,5,0.58,49.271833223454166,-14.201297037895575,11.052249937450334,-18.970621798211795,215.12121469971947,14.016340850361027,27.517223028587892,-9.370144993188665,312.00708787854535,0.3506935204816486,210.07949679426957,-2.149509969043371,229.02904487275833,-1.6965138539829987,68.34179861880034,-14.599404659140584
