L,nup,delta,U,seed,apx,apy,chi_son_full,chi_son_vertex,chi_sext_full,chi_sext_vertex,chi_d_full,chi_d_vertex,chi_dxy_full,chi_dxy_vertex,n
12,72,0.6,6.0,1,-1,-1,2.598081811124821,-2.925922291009754,20.58806428284177,2.776110309649396,17.580469212651728,1.4359588635344367,22.064882877405974,3.649595801812094,1.0
12,72,0.6,6.0,2,-1,-1,2.596397207393486,-2.817097168069257,20.800746985649017,2.9005397637267065,17.669340646645374,1.3894189632205856,22.0134819924946,3.3883805465965957,1.0
12,72,0.6,6.0,3,-1,-1,2.58777260455276,-2.813670363466053,20.684976142630937,2.7527983174778705,18.005159213363754,1.6848426204402949,21.90377321496614,3.35694295075164,1.0
12,72,0.6,6.0,4,-1,-1,2.6060996410413124,-2.9501681697102073,20.825458344830132,2.821584697344934,17.990694310850255,1.6881942238012706,21.889045572219707,3.4537475804267386,1.0
12,72,0.6,6.0,5,-1,-1,2.618272862162918,-2.9389836092417063,20.7600756130491,2.871920165531889,17.940588762847558,1.7360067634896708,22.28524089439417,3.744878650120688,1.0
12,72,0.6,6.0,6,-1,-1,2.5906620121857955,-2.79934106757525,20.596505844542992,2.773652300561501,17.442167709618978,1.153493736374842,21.86234954297243,3.3706044819408674,1.0
12,72,0.4,6.0,1,-1,-1,2.315835748012044,-2.4978511047918905,21.9058853095252,3.3437448418060605,19.32499399961403,1.965364115103167,22.252583589682637,3.5608308267563302,1.0
12,72,0.4,6.0,2,-1,-1,2.372592138294699,-2.773433593088179,22.13279947850257,3.51606257129135,20.087770341185266,2.634847853350123,22.289223147486005,3.519381241077034,1.0
12,72,0.4,6.0,3,-1,-1,2.3610434160230556,-2.7436933763168136,21.76800318641214,3.267177446018914,19.59876347265457,2.3549803875177417,22.496267068193536,3.618388796746723,1.0
12,72,0.4,6.0,4,-1,-1,2.339289662869658,-2.601557742837004,22.072720257034057,3.443500324928619,18.939820874731453,1.8650654568034113,22.0853204578331,3.4176848095643573,1.0
12,72,0.4,6.0,5,-1,-1,2.3568129776608244,-2.5976723554662895,21.76216008941997,3.304144699453759,19.236027126626237,2.017858035444388,22.3742106292037,3.2318035457735057,1.0
12,72,0.4,6.0,6,-1,-1,2.3532953520430944,-2.4475104003659283,21.904292732714488,3.129451904905655,19.880697853729508,2.159513991446828,21.89758303177789,3.2297383233783648,1.0
12,72,0.5,6.0,1,-1,-1,2.45910654329356,-2.676015667995235,21.249988788106144,2.7977676737509865,18.253084748176494,1.136379431734626,22.074355138207217,3.5002032471914175,1.0
