L,U,n,delta,seed,qx,qy,kind,S_peak,S_pipi,m_peak,m_pipi
8,0.0,0.5625,0.2,5,1.0,0.75,spiral,0.138508532140997,0.1363163000004288,0.046520918033752065,0.046151296704498995
8,0.0,0.5625,0.2,6,1.0,0.75,spiral,0.138508532140997,0.1363163000004288,0.046520918033752065,0.046151296704498995
8,0.0,0.5625,0.3,1,1.0,0.75,spiral,0.13648098658848826,0.13119493523849338,0.04617916646546502,0.04527605176140538
8,0.0,0.5625,0.3,2,1.0,0.75,spiral,0.13648098658848826,0.13119493523849338,0.04617916646546502,0.04527605176140538
8,0.0,0.5625,0.3,3,1.0,0.75,spiral,0.13648098658848826,0.13119493523849338,0.04617916646546502,0.04527605176140538
8,0.0,0.5625,0.3,4,1.0,0.75,spiral,0.13648098658848826,0.13119493523849338,0.04617916646546502,0.04527605176140538
8,0.0,0.5625,0.3,5,1.0,0.75,spiral,0.13648098658848826,0.13119493523849338,0.04617916646546502,0.04527605176140538
8,0.0,0.5625,0.3,6,1.0,0.75,spiral,0.13648098658848826,0.13119493523849338,0.04617916646546502,0.04527605176140538
8,0.0,0.5625,0.4,1,1.0,0.75,spiral,0.13392398955392198,0.12675679919724742,0.04574453340870394,0.04450365139465515
8,0.0,0.5625,0.4,2,1.0,0.75,spiral,0.13392398955392198,0.12675679919724742,0.04574453340870394,0.04450365139465515
8,0.0,0.5625,0.4,3,1.0,0.75,spiral,0.13392398955392198,0.12675679919724742,0.04574453340870394,0.04450365139465515
8,0.0,0.5625,0.4,4,1.0,0.75,spiral,0.13392398955392198,0.12675679919724742,0.04574453340870394,0.04450365139465515
8,0.0,0.5625,0.4,5,1.0,0.75,spiral,0.13392398955392198,0.12675679919724742,0.04574453340870394,0.04450365139465515
8,0.0,0.5625,0.4,6,1.0,0.75,spiral,0.13392398955392198,0.12675679919724742,0.04574453340870394,0.04450365139465515
8,0.0,0.5625,0.5,1,0.0,1.0,stripe,0.1300658496786351,0.11503062675638036,0.04508080413245391,0.042395206604856205
8,0.0,0.5625,0.5,2,0.0,1.0,stripe,0.1300658496786351,0.11503062675638036,0.04508080413245391,0.042395206604856205
8,0.0,0.5625,0.5,3,0.0,1.0,stripe,0.1300658496786351,0.11503062675638036,0.04508080413245391,0.042395206604856205
8,0.0,0.5625,0.5,4,0.0,1.0,stripe,0.1300658496786351,0.11503062675638036,0.04508080413245391,0.042395206604856205
8,0.0,0.5625,0.5,5,0.0,1.0,stripe,0.1300658496786351,0.11503062675638036,0.04508080413245391,0.042395206604856205
8,0.0,0.5625,0.5,6,0.0,1.0,stripe,0.1300658496786351,0.11503062675638036,0.04508080413245391,0.042395206604856205
8,0.0,0.5625,0.6,1,0.25,1.0,spiral,0.13608512920856577,0.090820487759912,0.046112147465541445,0.03767054713232375
8,0.0,0.5625,0.6,2,0.25,1.0,spiral,0.13608512920856577,0.090820487759912,0.046112147465541445,0.03767054713232375
8,0.0,0.5625,0.6,3,0.25,1.0,spiral,0.13608512920856577,0.090820487759912,0.046112147465541445,0.03767054713232375
8,0.0,0.5625,0.6,4,0.25,1.0,spiral,0.13608512920856577,0.090820487759912,0.046112147465541445,0.03767054713232375
8,0.0,0.5625,0.6,5,0.25,1.0,spiral,0.13608512920856577,0.090820487759912,0.046112147465541445,0.03767054713232375
8,0.0,0.5625,0.6,6,0.25,1.0,spiral,0.13608512920856577,0.090820487759912,0.046112147465541445,0.03767054713232375
8,0.0,0.5625,0.7,1,0.25,1.0,spiral,0.13653345664247157,0.0851345922108899,0.046188042392361885,0.03647229089727097
8,0.0,0.5625,0.7,2,0.25,1.0,spiral,0.13653345664247157,0.0851345922108899,0.046188042392361885,0.03647229089727097
8,0.0,0.5625,0.7,3,0.25,1.0,spiral,0.13653345664247157,0.0851345922108899,0.046188042392361885,0.03647229089727097
8,0.0,0.5625,0.7,4,0.25,1.0,spiral,0.13653345664247157,0.0851345922108899,0.046188042392361885,0.03647229089727097
8,0.0,0.5625,0.7,5,0.25,1.0,spiral,0.13653345664247157,0.0851345922108899,0.046188042392361885,0.03647229089727097
8,0.0,0.5625,0.7,6,0.25,1.0,spiral,0.13653345664247157,0.0851345922108899,0.046188042392361885,0.03647229089727097
8,0.0,0.65625,0.0,1,1.0,0.75,spiral,0.1640625,0.1640625,0.05063078670631141,0.05063078670631141
8,0.0,0.65625,0.0,2,1.0,0.75,spiral,0.1640625,0.1640625,0.05063078670631141,0.05063078670631141
8,0.0,0.65625,0.0,3,1.0,0.75,spiral,0.1640625,0.1640625,0.05063078670631141,0.05063078670631141
8,0.0,0.65625,0.0,4,1.0,0.75,spiral,0.1640625,0.1640625,0.05063078670631141,0.05063078670631141
8,0.0,0.65625,0.0,5,1.0,0.75,spiral,0.1640625,0.1640625,0.05063078670631141,0.05063078670631141
8,0.0,0.65625,0.0,6,1.0,0.75,spiral,0.1640625,0.1640625,0.05063078670631141,0.05063078670631141
8,0.0,0.65625,0.1,1,0.75,1.0,spiral,0.16316242851554824,0.16150318120933793,0.05049171165206663,0.05023432299131646
8,0.0,0.65625,0.1,2,0.75,1.0,spiral,0.16316242851554824,0.16150318120933793,0.05049171165206663,0.05023432299131646
8,0.0,0.65625,0.1,3,0.75,1.0,spiral,0.16316242851554824,0.16150318120933793,0.05049171165206663,0.05023432299131646
8,0.0,0.65625,0.1,4,0.75,1.0,spiral,0.16316242851554824,0.16150318120933793,0.05049171165206663,0.05023432299131646
8,0.0,0.65625,0.1,5,0.75,1.0,spiral,0.16316242851554824,0.16150318120933793,0.05049171165206663,0.05023432299131646
8,0.0,0.65625,0.1,6,0.75,1.0,spiral,0.16316242851554824,0.16150318120933793,0.05049171165206663,0.05023432299131646
8,0.0,0.65625,0.2,1,0.75,1.0,spiral,0.16071793830162284,0.15482906524678855,0.05011205230244374,0.04918540580783157
8,0.0,0.65625,0.2,2,0.75,1.0,spiral,0.16071793830162284,0.15482906524678855,0.05011205230244374,0.04918540580783157
8,0.0,0.65625,0.2,3,0.75,1.0,spiral,0.16071793830162284,0.15482906524678855,0.05011205230244374,0.04918540580783157
8,0.0,0.65625,0.2,4,0.75,1.0,spiral,0.16071793830162284,0.15482906524678855,0.05011205230244374,0.04918540580783157
8,0.0,0.65625,0.2,5,0.75,1.0,spiral,0.16071793830162284,0.15482906524678855,0.05011205230244374,0.04918540580783157
8,0.0,0.65625,0.2,6,0.75,1.0,spiral,0.16071793830162284,0.15482906524678855,0.05011205230244374,0.04918540580783157
8,0.0,0.65625,0.3,1,0.75,1.0,spiral,0.15730916647368226,0.14617268857303684,0.04957777451793581,0.04779067125447916
8,0.0,0.65625,0.3,2,0.75,1.0,spiral,0.15730916647368226,0.14617268857303684,0.04957777451793581,0.04779067125447916
8,0.0,0.65625,0.3,3,0.75,1.0,spiral,0.15730916647368226,0.14617268857303684,0.04957777451793581,0.04779067125447916
8,0.0,0.65625,0.3,4,0.75,1.0,spiral,0.15730916647368226,0.14617268857303684,0.04957777451793581,0.04779067125447916
8,0.0,0.65625,0.3,5,0.75,1.0,spiral,0.15730916647368226,0.14617268857303684,0.04957777451793581,0.04779067125447916
8,0.0,0.65625,0.3,6,0.75,1.0,spiral,0.15730916647368226,0.14617268857303684,0.04957777451793581,0.04779067125447916
8,0.0,0.65625,0.4,1,0.75,1.0,spiral,0.15350765880466202,0.13735744128274605,0.04897506680774253,0.04632720604615507
8,0.0,0.65625,0.4,2,0.75,1.0,spiral,0.15350765880466202,0.13735744128274605,0.04897506680774253,0.04632720604615507
8,0.0,0.65625,0.4,3,0.75,1.0,spiral,0.15350765880466202,0.13735744128274605,0.04897506680774253,0.04632720604615507
8,0.0,0.65625,0.4,4,0.75,1.0,spiral,0.15350765880466202,0.13735744128274605,0.04897506680774253,0.04632720604615507
8,0.0,0.65625,0.4,5,0.75,1.0,spiral,0.15350765880466202,0.13735744128274605,0.04897506680774253,0.04632720604615507
8,0.0,0.65625,0.4,6,0.75,1.0,spiral,0.15350765880466202,0.13735744128274605,0.04897506680774253,0.04632720604615507
8,0.0,0.65625,0.5,1,1.0,0.0,stripe,0.1443555532648828,0.12509383854004147,0.04749268911910331,0.04421075917905219
8,0.0,0.65625,0.5,2,1.0,0.0,stripe,0.1443555532648828,0.12509383854004147,0.04749268911910331,0.04421075917905219
8,0.0,0.65625,0.5,3,1.0,0.0,stripe,0.1443555532648828,0.12509383854004147,0.04749268911910331,0.04421075917905219
8,0.0,0.65625,0.5,4,1.0,0.0,stripe,0.1443555532648828,0.12509383854004147,0.04749268911910331,0.04421075917905219
8,0.0,0.65625,0.5,5,1.0,0.0,stripe,0.1443555532648828,0.12509383854004147,0.04749268911910331,0.04421075917905219
8,0.0,0.65625,0.5,6,1.0,0.0,stripe,0.1443555532648828,0.12509383854004147,0.04749268911910331,0.04421075917905219
8,0.0,0.65625,0.6,1,0.0,1.0,stripe,0.1484273012158249,0.10678530494581828,0.048157829908512945,0.04084752611576876
8,0.0,0.65625,0.6,2,0.0,1.0,stripe,0.1484273012158249,0.10678530494581828,0.048157829908512945,0.04084752611576876
8,0.0,0.65625,0.6,3,0.0,1.0,stripe,0.1484273012158249,0.10678530494581828,0.048157829908512945,0.04084752611576876
8,0.0,0.65625,0.6,4,0.0,1.0,stripe,0.1484273012158249,0.10678530494581828,0.048157829908512945,0.04084752611576876
8,0.0,0.65625,0.6,5,0.0,1.0,stripe,0.1484273012158249,0.10678530494581828,0.048157829908512945,0.04084752611576876
8,0.0,0.65625,0.6,6,0.0,1.0,stripe,0.1484273012158249,0.10678530494581828,0.048157829908512945,0.04084752611576876
8,0.0,0.65625,0.7,1,1.0,0.25,spiral,0.1491910060329486,0.09857935979945662,0.04828156448650791,0.03924668771841147
8,0.0,0.65625,0.7,2,1.0,0.25,spiral,0.1491910060329486,0.09857935979945662,0.04828156448650791,0.03924668771841147
8,0.0,0.65625,0.7,3,1.0,0.25,spiral,0.1491910060329486,0.09857935979945662,0.04828156448650791,0.03924668771841147
8,0.0,0.65625,0.7,4,1.0,0.25,spiral,0.1491910060329486,0.09857935979945662,0.04828156448650791,0.03924668771841147
8,0.0,0.65625,0.7,5,1.0,0.25,spiral,0.1491910060329486,0.09857935979945662,0.04828156448650791,0.03924668771841147
8,0.0,0.65625,0.7,6,1.0,0.25,spiral,0.1491910060329486,0.09857935979945662,0.04828156448650791,0.03924668771841147
8,0.0,0.78125,0.0,1,0.75,1.0,spiral,0.1953125,0.1953125,0.05524271728019903,0.05524271728019903
8,0.0,0.78125,0.0,2,0.75,1.0,spiral,0.1953125,0.1953125,0.05524271728019903,0.05524271728019903
8,0.0,0.78125,0.0,3,0.75,1.0,spiral,0.1953125,0.1953125,0.05524271728019903,0.05524271728019903
8,0.0,0.78125,0.0,4,0.75,1.0,spiral,0.1953125,0.1953125,0.05524271728019903,0.05524271728019903
8,0.0,0.78125,0.0,5,0.75,1.0,spiral,0.1953125,0.1953125,0.05524271728019903,0.05524271728019903
8,0.0,0.78125,0.0,6,0.75,1.0,spiral,0.1953125,0.1953125,0.05524271728019903,0.05524271728019903
8,0.0,0.78125,0.1,1,0.75,1.0,spiral,0.19441242851554824,0.19275318120933793,0.055115280962319706,0.05487958141600485
8,0.0,0.78125,0.1,2,0.75,1.0,spiral,0.19441242851554824,0.19275318120933793,0.055115280962319706,0.05487958141600485
8,0.0,0.78125,0.1,3,0.75,1.0,spiral,0.19441242851554824,0.19275318120933793,0.055115280962319706,0.05487958141600485
8,0.0,0.78125,0.1,4,0.75,1.0,spiral,0.19441242851554824,0.19275318120933793,0.055115280962319706,0.05487958141600485
8,0.0,0.78125,0.1,5,0.75,1.0,spiral,0.19441242851554824,0.19275318120933793,0.055115280962319706,0.05487958141600485
8,0.0,0.78125,0.1,6,0.75,1.0,spiral,0.19441242851554824,0.19275318120933793,0.055115280962319706,0.05487958141600485
8,0.0,0.78125,0.2,1,1.0,0.75,spiral,0.19196793830162287,0.18607906524678855,0.054767682404524454,0.053921103424179585
8,0.0,0.78125,0.2,2,1.0,0.75,spiral,0.19196793830162287,0.18607906524678855,0.054767682404524454,0.053921103424179585
8,0.0,0.78125,0.2,3,1.0,0.75,spiral,0.19196793830162287,0.18607906524678855,0.054767682404524454,0.053921103424179585
8,0.0,0.78125,0.2,4,1.0,0.75,spiral,0.19196793830162287,0.18607906524678855,0.054767682404524454,0.053921103424179585
8,0.0,0.78125,0.2,5,1.0,0.75,spiral,0.19196793830162287,0.18607906524678855,0.054767682404524454,0.053921103424179585
8,0.0,0.78125,0.2,6,1.0,0.75,spiral,0.19196793830162287,0.18607906524678855,0.054767682404524454,0.053921103424179585
8,0.0,0.78125,0.3,1,0.75,1.0,spiral,0.18855916647368232,0.17742268857303684,0.05427924995936556,0.05265196586029529
8,0.0,0.78125,0.3,2,0.75,1.0,spiral,0.18855916647368232,0.17742268857303684,0.05427924995936556,0.05265196586029529
8,0.0,0.78125,0.3,3,0.75,1.0,spiral,0.18855916647368232,0.17742268857303684,0.05427924995936556,0.05265196586029529
8,0.0,0.78125,0.3,4,0.75,1.0,spiral,0.18855916647368232,0.17742268857303684,0.05427924995936556,0.05265196586029529
8,0.0,0.78125,0.3,5,0.75,1.0,spiral,0.18855916647368232,0.17742268857303684,0.05427924995936556,0.05265196586029529
8,0.0,0.78125,0.3,6,0.75,1.0,spiral,0.18855916647368232,0.17742268857303684,0.05427924995936556,0.05265196586029529
8,0.0,0.78125,0.4,1,0.75,1.0,spiral,0.1593717986866243,0.15298244128274607,0.049901747008281226,0.048891212349898905
8,0.0,0.78125,0.4,2,0.75,1.0,spiral,0.1593717986866243,0.15298244128274607,0.049901747008281226,0.048891212349898905
8,0.0,0.78125,0.4,3,0.75,1.0,spiral,0.1593717986866243,0.15298244128274607,0.049901747008281226,0.048891212349898905
8,0.0,0.78125,0.4,4,0.75,1.0,spiral,0.1593717986866243,0.15298244128274607,0.049901747008281226,0.048891212349898905
8,0.0,0.78125,0.4,5,0.75,1.0,spiral,0.1593717986866243,0.15298244128274607,0.049901747008281226,0.048891212349898905
8,0.0,0.78125,0.4,6,0.75,1.0,spiral,0.1593717986866243,0.15298244128274607,0.049901747008281226,0.048891212349898905
8,0.0,0.78125,0.5,1,1.0,0.0,stripe,0.15364583333333326,0.13584770855046005,0.04899710344329889,0.04607190517116628
8,0.0,0.78125,0.5,2,1.0,0.0,stripe,0.15364583333333326,0.13584770855046005,0.04899710344329889,0.04607190517116628
8,0.0,0.78125,0.5,3,1.0,0.0,stripe,0.15364583333333326,0.13584770855046005,0.04899710344329889,0.04607190517116628
8,0.0,0.78125,0.5,4,1.0,0.0,stripe,0.15364583333333326,0.13584770855046005,0.04899710344329889,0.04607190517116628
8,0.0,0.78125,0.5,5,1.0,0.0,stripe,0.15364583333333326,0.13584770855046005,0.04899710344329889,0.04607190517116628
8,0.0,0.78125,0.5,6,1.0,0.0,stripe,0.15364583333333326,0.13584770855046005,0.04899710344329889,0.04607190517116628
8,0.0,0.78125,0.6,1,1.0,0.0,stripe,0.1573577281530457,0.1253143822371679,0.049585426310472906,0.04424971437710924
8,0.0,0.78125,0.6,2,1.0,0.0,stripe,0.1573577281530457,0.1253143822371679,0.049585426310472906,0.04424971437710924
8,0.0,0.78125,0.6,3,1.0,0.0,stripe,0.1573577281530457,0.1253143822371679,0.049585426310472906,0.04424971437710924
8,0.0,0.78125,0.6,4,1.0,0.0,stripe,0.1573577281530457,0.1253143822371679,0.049585426310472906,0.04424971437710924
8,0.0,0.78125,0.6,5,1.0,0.0,stripe,0.1573577281530457,0.1253143822371679,0.049585426310472906,0.04424971437710924
8,0.0,0.78125,0.6,6,1.0,0.0,stripe,0.1573577281530457,0.1253143822371679,0.049585426310472906,0.04424971437710924
8,0.0,0.78125,0.7,1,1.0,0.0,stripe,0.1651761301844852,0.11293433515707729,0.05080233295954607,0.042007130190353785
8,0.0,0.78125,0.7,2,1.0,0.0,stripe,0.1651761301844852,0.11293433515707729,0.05080233295954607,0.042007130190353785
8,0.0,0.78125,0.7,3,1.0,0.0,stripe,0.1651761301844852,0.11293433515707729,0.05080233295954607,0.042007130190353785
8,0.0,0.78125,0.7,4,1.0,0.0,stripe,0.1651761301844852,0.11293433515707729,0.05080233295954607,0.042007130190353785
8,0.0,0.78125,0.7,5,1.0,0.0,stripe,0.1651761301844852,0.11293433515707729,0.05080233295954607,0.042007130190353785
8,0.0,0.78125,0.7,6,1.0,0.0,stripe,0.1651761301844852,0.11293433515707729,0.05080233295954607,0.042007130190353785
8,0.0,0.875,0.0,1,1.0,1.0,Neel,0.19709340895580052,0.19709340895580052,0.05549400431519051,0.05549400431519051
8,0.0,0.875,0.0,2,1.0,1.0,Neel,0.19709340895580052,0.19709340895580052,0.05549400431519051,0.05549400431519051
8,0.0,0.875,0.0,3,1.0,1.0,Neel,0.19709340895580052,0.19709340895580052,0.05549400431519051,0.05549400431519051
8,0.0,0.875,0.0,4,1.0,1.0,Neel,0.19709340895580052,0.19709340895580052,0.05549400431519051,0.05549400431519051
8,0.0,0.875,0.0,5,1.0,1.0,Neel,0.19709340895580052,0.19709340895580052,0.05549400431519051,0.05549400431519051
8,0.0,0.875,0.0,6,1.0,1.0,Neel,0.19709340895580052,0.19709340895580052,0.05549400431519051,0.05549400431519051
8,0.0,0.875,0.1,1,1.0,1.0,Neel,0.2005424505276198,0.2005424505276198,0.055977457869164256,0.055977457869164256
8,0.0,0.875,0.1,2,1.0,1.0,Neel,0.2005424505276198,0.2005424505276198,0.055977457869164256,0.055977457869164256
8,0.0,0.875,0.1,3,1.0,1.0,Neel,0.2005424505276198,0.2005424505276198,0.055977457869164256,0.055977457869164256
8,0.0,0.875,0.1,4,1.0,1.0,Neel,0.2005424505276198,0.2005424505276198,0.055977457869164256,0.055977457869164256
8,0.0,0.875,0.1,5,1.0,1.0,Neel,0.2005424505276198,0.2005424505276198,0.055977457869164256,0.055977457869164256
8,0.0,0.875,0.1,6,1.0,1.0,Neel,0.2005424505276198,0.2005424505276198,0.055977457869164256,0.055977457869164256
8,0.0,0.875,0.2,1,1.0,0.75,spiral,0.1905171934721146,0.1875667526246402,0.05456034409717181,0.05413622179059048
8,0.0,0.875,0.2,2,1.0,0.75,spiral,0.1905171934721146,0.1875667526246402,0.05456034409717181,0.05413622179059048
8,0.0,0.875,0.2,3,1.0,0.75,spiral,0.1905171934721146,0.1875667526246402,0.05456034409717181,0.05413622179059048
8,0.0,0.875,0.2,4,1.0,0.75,spiral,0.1905171934721146,0.1875667526246402,0.05456034409717181,0.05413622179059048
8,0.0,0.875,0.2,5,1.0,0.75,spiral,0.1905171934721146,0.1875667526246402,0.05456034409717181,0.05413622179059048
8,0.0,0.875,0.2,6,1.0,0.75,spiral,0.1905171934721146,0.1875667526246402,0.05456034409717181,0.05413622179059048
8,0.0,0.875,0.3,1,1.0,1.0,Neel,0.1888887649895405,0.1888887649895405,0.05432666889255746,0.05432666889255746
8,0.0,0.875,0.3,2,1.0,1.0,Neel,0.1888887649895405,0.1888887649895405,0.05432666889255746,0.05432666889255746
8,0.0,0.875,0.3,3,1.0,1.0,Neel,0.1888887649895405,0.1888887649895405,0.05432666889255746,0.05432666889255746
8,0.0,0.875,0.3,4,1.0,1.0,Neel,0.1888887649895405,0.1888887649895405,0.05432666889255746,0.05432666889255746
8,0.0,0.875,0.3,5,1.0,1.0,Neel,0.1888887649895405,0.1888887649895405,0.05432666889255746,0.05432666889255746
8,0.0,0.875,0.3,6,1.0,1.0,Neel,0.1888887649895405,0.1888887649895405,0.05432666889255746,0.05432666889255746
8,0.0,0.875,0.4,1,1.0,1.0,Neel,0.17524997297688494,0.17524997297688494,0.05232858518786675,0.05232858518786675
8,0.0,0.875,0.4,2,1.0,1.0,Neel,0.17524997297688494,0.17524997297688494,0.05232858518786675,0.05232858518786675
8,0.0,0.875,0.4,3,1.0,1.0,Neel,0.17524997297688494,0.17524997297688494,0.05232858518786675,0.05232858518786675
8,0.0,0.875,0.4,4,1.0,1.0,Neel,0.17524997297688494,0.17524997297688494,0.05232858518786675,0.05232858518786675
8,0.0,0.875,0.4,5,1.0,1.0,Neel,0.17524997297688494,0.17524997297688494,0.05232858518786675,0.05232858518786675
8,0.0,0.875,0.4,6,1.0,1.0,Neel,0.17524997297688494,0.17524997297688494,0.05232858518786675,0.05232858518786675
8,0.0,0.875,0.5,1,0.0,1.0,stripe,0.15885416666669727,0.1371527777777777,0.049820641848205297,0.046292679256852015
8,0.0,0.875,0.5,2,0.0,1.0,stripe,0.15885416666669727,0.1371527777777777,0.049820641848205297,0.046292679256852015
8,0.0,0.875,0.5,3,0.0,1.0,stripe,0.15885416666669727,0.1371527777777777,0.049820641848205297,0.046292679256852015
8,0.0,0.875,0.5,4,0.0,1.0,stripe,0.15885416666669727,0.1371527777777777,0.049820641848205297,0.046292679256852015
8,0.0,0.875,0.5,5,0.0,1.0,stripe,0.15885416666669727,0.1371527777777777,0.049820641848205297,0.046292679256852015
8,0.0,0.875,0.5,6,0.0,1.0,stripe,0.15885416666669727,0.1371527777777777,0.049820641848205297,0.046292679256852015
8,0.0,0.875,0.6,1,1.0,0.0,stripe,0.16887865515899464,0.1302228049458183,0.05136856029576156,0.0451079962676066
8,0.0,0.875,0.6,2,1.0,0.0,stripe,0.16887865515899464,0.1302228049458183,0.05136856029576156,0.0451079962676066
8,0.0,0.875,0.6,3,1.0,0.0,stripe,0.16887865515899464,0.1302228049458183,0.05136856029576156,0.0451079962676066
8,0.0,0.875,0.6,4,1.0,0.0,stripe,0.16887865515899464,0.1302228049458183,0.05136856029576156,0.0451079962676066
8,0.0,0.875,0.6,5,1.0,0.0,stripe,0.16887865515899464,0.1302228049458183,0.05136856029576156,0.0451079962676066
8,0.0,0.875,0.6,6,1.0,0.0,stripe,0.16887865515899464,0.1302228049458183,0.05136856029576156,0.0451079962676066
8,0.0,0.875,0.7,1,1.0,0.0,stripe,0.16842470686620553,0.12434026647129048,0.051299474118010814,0.044077394020222135
8,0.0,0.875,0.7,2,1.0,0.0,stripe,0.16842470686620553,0.12434026647129048,0.051299474118010814,0.044077394020222135
8,0.0,0.875,0.7,3,1.0,0.0,stripe,0.16842470686620553,0.12434026647129048,0.051299474118010814,0.044077394020222135
8,0.0,0.875,0.7,4,1.0,0.0,stripe,0.16842470686620553,0.12434026647129048,0.051299474118010814,0.044077394020222135
8,0.0,0.875,0.7,5,1.0,0.0,stripe,0.16842470686620553,0.12434026647129048,0.051299474118010814,0.044077394020222135
8,0.0,0.875,0.7,6,1.0,0.0,stripe,0.16842470686620553,0.12434026647129048,0.051299474118010814,0.044077394020222135
8,0.0,1.0,0.0,1,1.0,1.0,Neel,0.20352934531099795,0.20352934531099795,0.056392783407846994,0.056392783407846994
8,0.0,1.0,0.0,2,1.0,1.0,Neel,0.20352934531099795,0.20352934531099795,0.056392783407846994,0.056392783407846994
8,0.0,1.0,0.0,3,1.0,1.0,Neel,0.20352934531099795,0.20352934531099795,0.056392783407846994,0.056392783407846994
8,0.0,1.0,0.0,4,1.0,1.0,Neel,0.20352934531099795,0.20352934531099795,0.056392783407846994,0.056392783407846994
8,0.0,1.0,0.0,5,1.0,1.0,Neel,0.20352934531099795,0.20352934531099795,0.056392783407846994,0.056392783407846994
8,0.0,1.0,0.0,6,1.0,1.0,Neel,0.20352934531099795,0.20352934531099795,0.056392783407846994,0.056392783407846994
8,0.0,1.0,0.1,1,1.0,1.0,Neel,0.1927531812093379,0.1927531812093379,0.054879581416004845,0.054879581416004845
8,0.0,1.0,0.1,2,1.0,1.0,Neel,0.1927531812093379,0.1927531812093379,0.054879581416004845,0.054879581416004845
8,0.0,1.0,0.1,3,1.0,1.0,Neel,0.1927531812093379,0.1927531812093379,0.054879581416004845,0.054879581416004845
8,0.0,1.0,0.1,4,1.0,1.0,Neel,0.1927531812093379,0.1927531812093379,0.054879581416004845,0.054879581416004845
8,0.0,1.0,0.1,5,1.0,1.0,Neel,0.1927531812093379,0.1927531812093379,0.054879581416004845,0.054879581416004845
8,0.0,1.0,0.1,6,1.0,1.0,Neel,0.1927531812093379,0.1927531812093379,0.054879581416004845,0.054879581416004845
8,0.0,1.0,0.2,1,1.0,1.0,Neel,0.18607906524678855,0.18607906524678855,0.053921103424179585,0.053921103424179585
8,0.0,1.0,0.2,2,1.0,1.0,Neel,0.18607906524678855,0.18607906524678855,0.053921103424179585,0.053921103424179585
8,0.0,1.0,0.2,3,1.0,1.0,Neel,0.18607906524678855,0.18607906524678855,0.053921103424179585,0.053921103424179585
8,0.0,1.0,0.2,4,1.0,1.0,Neel,0.18607906524678855,0.18607906524678855,0.053921103424179585,0.053921103424179585
8,0.0,1.0,0.2,5,1.0,1.0,Neel,0.18607906524678855,0.18607906524678855,0.053921103424179585,0.053921103424179585
8,0.0,1.0,0.2,6,1.0,1.0,Neel,0.18607906524678855,0.18607906524678855,0.053921103424179585,0.053921103424179585
8,0.0,1.0,0.3,1,1.0,1.0,Neel,0.17958091158042197,0.17958091158042197,0.05297123505681261,0.05297123505681261
8,0.0,1.0,0.3,2,1.0,1.0,Neel,0.17958091158042197,0.17958091158042197,0.05297123505681261,0.05297123505681261
8,0.0,1.0,0.3,3,1.0,1.0,Neel,0.17958091158042197,0.17958091158042197,0.05297123505681261,0.05297123505681261
8,0.0,1.0,0.3,4,1.0,1.0,Neel,0.17958091158042197,0.17958091158042197,0.05297123505681261,0.05297123505681261
8,0.0,1.0,0.3,5,1.0,1.0,Neel,0.17958091158042197,0.17958091158042197,0.05297123505681261,0.05297123505681261
8,0.0,1.0,0.3,6,1.0,1.0,Neel,0.17958091158042197,0.17958091158042197,0.05297123505681261,0.05297123505681261
8,0.0,1.0,0.4,1,1.0,1.0,Neel,0.16860744128274607,0.16860744128274607,0.05132729556525365,0.05132729556525365
8,0.0,1.0,0.4,2,1.0,1.0,Neel,0.16860744128274607,0.16860744128274607,0.05132729556525365,0.05132729556525365
8,0.0,1.0,0.4,3,1.0,1.0,Neel,0.16860744128274607,0.16860744128274607,0.05132729556525365,0.05132729556525365
8,0.0,1.0,0.4,4,1.0,1.0,Neel,0.16860744128274607,0.16860744128274607,0.05132729556525365,0.05132729556525365
8,0.0,1.0,0.4,5,1.0,1.0,Neel,0.16860744128274607,0.16860744128274607,0.05132729556525365,0.05132729556525365
8,0.0,1.0,0.4,6,1.0,1.0,Neel,0.16860744128274607,0.16860744128274607,0.05132729556525365,0.05132729556525365
8,0.0,1.0,0.5,1,1.0,1.0,Neel,0.16059027777777773,0.16059027777777773,0.050092145993935785,0.050092145993935785
8,0.0,1.0,0.5,2,1.0,1.0,Neel,0.16059027777777773,0.16059027777777773,0.050092145993935785,0.050092145993935785
8,0.0,1.0,0.5,3,1.0,1.0,Neel,0.16059027777777773,0.16059027777777773,0.050092145993935785,0.050092145993935785
8,0.0,1.0,0.5,4,1.0,1.0,Neel,0.16059027777777773,0.16059027777777773,0.050092145993935785,0.050092145993935785
8,0.0,1.0,0.5,5,1.0,1.0,Neel,0.16059027777777773,0.16059027777777773,0.050092145993935785,0.050092145993935785
8,0.0,1.0,0.5,6,1.0,1.0,Neel,0.16059027777777773,0.16059027777777773,0.050092145993935785,0.050092145993935785
8,0.0,1.0,0.6,1,0.0,1.0,stripe,0.163460333355272,0.15366030494581828,0.050537784960127854,0.04899941086154415
8,0.0,1.0,0.6,2,0.0,1.0,stripe,0.163460333355272,0.15366030494581828,0.050537784960127854,0.04899941086154415
8,0.0,1.0,0.6,3,0.0,1.0,stripe,0.163460333355272,0.15366030494581828,0.050537784960127854,0.04899941086154415
8,0.0,1.0,0.6,4,0.0,1.0,stripe,0.163460333355272,0.15366030494581828,0.050537784960127854,0.04899941086154415
8,0.0,1.0,0.6,5,0.0,1.0,stripe,0.163460333355272,0.15366030494581828,0.050537784960127854,0.04899941086154415
